ID	注释	18
1000101	看板娘对话-副本（1000001-1100000）	别慌张，无论发生什么事都会在你身边…
1000102	看板娘对话-副本（1000001-1100000）	唔姆......都没做好心理准备呢……
1000103	看板娘对话-副本（1000001-1100000）	这是因为黄豆粉面包而引发的战争么…
1000104	看板娘对话-副本（1000001-1100000）	嘛嘛，今天也是精神满满啦~
1000105	看板娘对话-副本（1000001-1100000）	你又要出去了吗？难道不想和我约会么…
1000106	看板娘对话-副本（1000001-1100000）	那些人……都是坏人吗？
1000107	看板娘对话-副本（1000001-1100000）	好可怕……追我的人都好可怕啊。
1000108	看板娘对话-副本（1000001-1100000）	四糸乃这次……已经长大了，变强了哦。
1000109	看板娘对话-副本（1000001-1100000）	我也可以……可以保护你哦。
1000110	看板娘对话-副本（1000001-1100000）	我有保护我的英雄哦！
1000111	看板娘对话-副本（1000001-1100000）	从五年前开始，我活下去就只有一个理由！
1000112	看板娘对话-副本（1000001-1100000）	并不是跟在你的身后，只是前进的方向是同样的。
1000113	看板娘对话-副本（1000001-1100000）	没有问题。只要你需要，我就过去帮你。
1000114	看板娘对话-副本（1000001-1100000）	我要……杀死它！杀死那个——天使。
1000115	看板娘对话-副本（1000001-1100000）	精灵？非常危险，必须消灭。
1000116	看板娘对话-副本（1000001-1100000）	时间不能摆脱命运的枷锁。
1000117	看板娘对话-副本（1000001-1100000）	会站起来的，为了你的话，即使千百次我也会站起来。
1000118	看板娘对话-副本（1000001-1100000）	明明想要杀死某种生物，却没有做好被杀死的觉悟吗？
1000119	看板娘对话-副本（1000001-1100000）	除了灵力之外……我的一切，全部向你奉上。
1000120	看板娘对话-副本（1000001-1100000）	呐，在狂妄的笑容背后，我也会感觉很寂寞的呢。
1000121	看板娘对话-副本（1000001-1100000）	战争还没有结束，战斗还没有停止，来吧，我们还可以继续厮杀。
1000122	看板娘对话-副本（1000001-1100000）	把你的剑，把你的枪口对准我啊！不然，你就会死哦。
1000123	看板娘对话-副本（1000001-1100000）	这是你所盼望的战斗，是你希望的战争。
1000124	看板娘对话-副本（1000001-1100000）	开始我们的战争吧。
1000125	看板娘对话-副本（1000001-1100000）	你不是要讨伐我吗？你不是要杀了我吗？那就再飞快点啊！
1000501	看板娘对话-打工（1000001-1100000）	今天该干些什么事呢？诶..欢迎光临...！
1000502	看板娘对话-打工（1000001-1100000）	好久没有这么充满活力了，今天要加油哦！
1000503	看板娘对话-打工（1000001-1100000）	又来看我工作吗，我可不会穿那种不正经的衣服哦！
1000504	看板娘对话-打工（1000001-1100000）	为了黄豆粉面包，要开始努力工作了！
1000505	看板娘对话-打工（1000001-1100000）	欢迎光临，需要选些什么东西呢？
1000506	看板娘对话-打工（1000001-1100000）	……今天也……好多客人呢。
1000507	看板娘对话-打工（1000001-1100000）	哎？因为我可爱才常来？……谢谢。
1000508	看板娘对话-打工（1000001-1100000）	请问……需要些什么呢？什么都可以哦。
1000509	看板娘对话-打工（1000001-1100000）	我……最近才开始……敢和陌生人说话，请多包涵。
1000510	看板娘对话-打工（1000001-1100000）	……我会继续努力的……会加油哦。
1000511	看板娘对话-打工（1000001-1100000）	欢迎光临。
1000512	看板娘对话-打工（1000001-1100000）	这边的工作，和AST的工作不一样。
1000513	看板娘对话-打工（1000001-1100000）	嗯，今天也在这边。
1000514	看板娘对话-打工（1000001-1100000）	经过计算，你遇见我的几率高达53.12%。
1000515	看板娘对话-打工（1000001-1100000）	这边的工作比AST的工作简单多了。
1000516	看板娘对话-打工（1000001-1100000）	啊啦~啊啦~欢迎光临。
1000517	看板娘对话-打工（1000001-1100000）	嗯呵呵~今天我在这里打工哦。
1000518	看板娘对话-打工（1000001-1100000）	今天的我，和昨天的我不一样啦。
1000519	看板娘对话-打工（1000001-1100000）	打工的时间？啊啦~时间对我来说非常的美味哦。
1000520	看板娘对话-打工（1000001-1100000）	我漂亮吗？要常来我打工的地方哦。
1000521	看板娘对话-打工（1000001-1100000）	我对工作的要求可是很高的哦。
1000522	看板娘对话-打工（1000001-1100000）	要快点工作才行，事情可真多啊。
1000523	看板娘对话-打工（1000001-1100000）	欢迎光临！哎？又是你吗？
1000524	看板娘对话-打工（1000001-1100000）	要打工照顾笨蛋哥哥才行啊，真是让人操心啊。
1000525	看板娘对话-打工（1000001-1100000）	干什么？你在怀疑我打工的能力吗？
1000601	看板娘对话-打工商店（1000001-1100000）	欢迎光临!今天想要买些什么东西呢！
1000602	看板娘对话-打工商店（1000001-1100000）	欢迎光临!今天想要买些什么东西呢！
1000603	看板娘对话-打工商店（1000001-1100000）	今天可是新到了很多好东西哦！
1000604	看板娘对话-打工商店（1000001-1100000）	今天可是新到了很多好东西哦！
1000605	看板娘对话-打工商店（1000001-1100000）	今天可是新到了很多好东西哦！
1000606	看板娘对话-打工商店（1000001-1100000）	欢迎光临……是你吗？今天需要什么呢？
1000607	看板娘对话-打工商店（1000001-1100000）	……这个吗？……四糸奈这个是什么啊？
1000608	看板娘对话-打工商店（1000001-1100000）	……今天也……也很高兴见到你呢。
1000609	看板娘对话-打工商店（1000001-1100000）	……抱歉……是我太胆小了。
1000610	看板娘对话-打工商店（1000001-1100000）	哎？这是我的朋友……不是玩偶哦。
1000611	看板娘对话-打工商店（1000001-1100000）	今天也是你，你每天100%会来这里吗？
1000612	看板娘对话-打工商店（1000001-1100000）	我确实是在AST工作，不过打工不受限制。
1000613	看板娘对话-打工商店（1000001-1100000）	不必客气，欢迎常来。
1000614	看板娘对话-打工商店（1000001-1100000）	我的工作不要求我微笑。
1000615	看板娘对话-打工商店（1000001-1100000）	看上什么都可以带走。
1000616	看板娘对话-打工商店（1000001-1100000）	真是个有趣的人类，你每天都来吗？
1000617	看板娘对话-打工商店（1000001-1100000）	哎？我的眼睛吗？这可是个禁忌哦。
1000618	看板娘对话-打工商店（1000001-1100000）	工作哦~不工作的人类最差劲了。
1000619	看板娘对话-打工商店（1000001-1100000）	啊啦，又是你吗？今天想要什么呢？
1000620	看板娘对话-打工商店（1000001-1100000）	你……想被我吃掉吗？
1000621	看板娘对话-打工商店（1000001-1100000）	选东西迅速一点，要果断抉择啊。
1000622	看板娘对话-打工商店（1000001-1100000）	需要些什么，尽管说吧。
1000623	看板娘对话-打工商店（1000001-1100000）	是你啊，最近好像经常出现在这边。
1000624	看板娘对话-打工商店（1000001-1100000）	今天的客人蛮多的嘛。
1000625	看板娘对话-打工商店（1000001-1100000）	有什么是你急需的东西吗？
1000701	看板娘对话-常规商店（1000001-1100000）	呐呐！这个是做什么用的？还有还有！这个是什么......
1000702	看板娘对话-常规商店（1000001-1100000）	看起来今天的东西还不错哦，该买些什么呢？
1000703	看板娘对话-常规商店（1000001-1100000）	诶？没有黄豆粉面包么？
1000704	看板娘对话-常规商店（1000001-1100000）	今天是要选些什么礼物送给我吗，好期待！
1000705	看板娘对话-常规商店（1000001-1100000）	只要是你选择的，我都会喜欢哟~
1000706	看板娘对话-常规商店（1000001-1100000）	……谢谢……欢迎常来。
1000707	看板娘对话-常规商店（1000001-1100000）	我？可爱？……谢谢……谢谢你。
1000708	看板娘对话-常规商店（1000001-1100000）	我的帽子……它可爱吗？
1000709	看板娘对话-常规商店（1000001-1100000）	只要是你送的……什么都可以……什么都喜欢。
1000710	看板娘对话-常规商店（1000001-1100000）	有漂亮的……可爱的裙子吗？
1000711	看板娘对话-常规商店（1000001-1100000）	我好像在什么地方见过你。
1000712	看板娘对话-常规商店（1000001-1100000）	微笑？无用的东西，不过谢谢你。
1000713	看板娘对话-常规商店（1000001-1100000）	我认为你最近3天再次光顾的几率是42.59%。
1000714	看板娘对话-常规商店（1000001-1100000）	这边的东西都很不错，我全部检查过。
1000715	看板娘对话-常规商店（1000001-1100000）	送我东西吗？什么都可以。
1000716	看板娘对话-常规商店（1000001-1100000）	啊啦，要送我东西吗？看起来不错的样子。
1000717	看板娘对话-常规商店（1000001-1100000）	贵安哦，好久不见。
1000718	看板娘对话-常规商店（1000001-1100000）	啊呵呵，还请多多关照啊。
1000719	看板娘对话-常规商店（1000001-1100000）	嗯，我记得你哦，某一个“我”曾经见过你。
1000720	看板娘对话-常规商店（1000001-1100000）	虽然是普通的人类，不过你很有趣呢。
1000721	看板娘对话-常规商店（1000001-1100000）	你要送我礼物？嘛……我允许了。
1000722	看板娘对话-常规商店（1000001-1100000）	什么都可以，快点随便选一个吧。
1000723	看板娘对话-常规商店（1000001-1100000）	看起来有不少好东西呢。
1000724	看板娘对话-常规商店（1000001-1100000）	不知道选什么？那就选最贵的给我好了。
1000725	看板娘对话-常规商店（1000001-1100000）	是买给我的吗？嗯……先谢谢啦。
1000901	看板娘对话-增加战力商店（1000001-1100000）	感受到附近有强力的灵力反应...
1000902	看板娘对话-增加战力商店（1000001-1100000）	是时候提升一下自己了，今天可以提升多少战力呢？
1000903	看板娘对话-增加战力商店（1000001-1100000）	这么熟悉的力量，为什么会没有记忆呢？
1000904	看板娘对话-增加战力商店（1000001-1100000）	唔姆！一鼓作气买下来吧！
1000905	看板娘对话-增加战力商店（1000001-1100000）	买买买，所有的好的东西都要带回家！
1000906	看板娘对话-增加战力商店（1000001-1100000）	四糸乃……可以变得更强吗？
1000907	看板娘对话-增加战力商店（1000001-1100000）	看起来……非常厉害的样子呢？
1000908	看板娘对话-增加战力商店（1000001-1100000）	好多，好多东西……哪一个最厉害呢？
1000909	看板娘对话-增加战力商店（1000001-1100000）	想要……快一点长大呢。
1000910	看板娘对话-增加战力商店（1000001-1100000）	变强的话……四糸乃也可以保护你的哦。
1000911	看板娘对话-增加战力商店（1000001-1100000）	请给我最强大的装备，我一定可以胜任。
1000912	看板娘对话-增加战力商店（1000001-1100000）	我的盔甲，需要更多维护。
1000913	看板娘对话-增加战力商店（1000001-1100000）	我需要变强！变得更强才能杀死那个精灵！
1000914	看板娘对话-增加战力商店（1000001-1100000）	对精灵步枪，对精灵光剑，不管是什么通通都给我吧。
1000915	看板娘对话-增加战力商店（1000001-1100000）	有AST制式CR-Unit吗？没有的话给我更强大的武装吧。
1000916	看板娘对话-增加战力商店（1000001-1100000）	我需要更多的“时间”。
1000917	看板娘对话-增加战力商店（1000001-1100000）	啊啦，我需要变得更强，才能实现我的目标啊~
1000918	看板娘对话-增加战力商店（1000001-1100000）	让我看看，什么是最美味的呢？
1000919	看板娘对话-增加战力商店（1000001-1100000）	嗯啊~有什么好东西吗？全部给我吧~
1000920	看板娘对话-增加战力商店（1000001-1100000）	不够啊~我现在的力量还远远不够啊~
1000921	看板娘对话-增加战力商店（1000001-1100000）	太弱的不要，强大的都给我吧。
1000922	看板娘对话-增加战力商店（1000001-1100000）	有些东西看起来还不错的样子呢。
1000923	看板娘对话-增加战力商店（1000001-1100000）	有趣，如果真的能增强灵装，很划算呢。
1000924	看板娘对话-增加战力商店（1000001-1100000）	别犹豫了，把最好的都给我吧！
1000925	看板娘对话-增加战力商店（1000001-1100000）	让我变得更强大，才能在关键时刻保护你啊。
1010101	城市模型台词（1010000-1050000）	十香城市模型台词1
1010102	城市模型台词（1010000-1050000）	十香城市模型台词2
1010103	城市模型台词（1010000-1050000）	十香城市模型台词3
1010201	城市模型台词（1010000-1050000）	折纸城市模型台词1
1010202	城市模型台词（1010000-1050000）	折纸城市模型台词2
1010203	城市模型台词（1010000-1050000）	折纸城市模型台词3
1010301	城市模型台词（1010000-1050000）	四糸乃城市模型台词1
