编号	剧本号	顺序	名称	数据类型(只有CG0，正常对话1）	文本内容	跳转（选项）	路径1	人物展示1	位置1	动作1	人物面部1	大小1	表情路径1	表情展示1	表情动作1	路径2	人物展示2	位置2	动作2	人物面部2	大小2	路径3	人物展示3	位置3	动作3	人物面部3	大小3	电话表现路径	电话表现动作	语音	特效	背景	背景大小	背景出现	cg	CG锁定时间	bgm	视频	视频
3008027	3008	27	1	1	「如果你的目的是我，尽管冲着我来就好。」	3008028	1	1	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
3008028	3008	28		1	狂三突然张开了一个结界，以学校为中心的一片街区内一切都被静止了，	3008029	1	1	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
3008029	3008	29		1	广域结界，貌似是令进入其中的人类衰弱的东西。	3008030	1	1	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
3008030	3008	30	时崎狂三	1	「啊，啊，真是让人热血沸腾啊！！好了，该怎么办呢？」	3008031	modle/bust/bust_10404	bust_10404.model.json	2	id_pose_4	id_look_12	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	sound/role/kuangsan/KURUMI_45.mp3	0	1	1	0	0	0	0	0	0
3008031	3008	31		1	「在这种状态下引起空间震的话，结界内的所有人会落得怎样的下场呢？」	3008032	1	1	2	0	0	1.1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
3008032	3008	32		1	狂三像是很享受%s这副样子似的，笑意更浓了几分。	3008033	1	1	2	0	0	1.1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
3008033	3008	33	时崎狂三	1	「不错吧？这就是我的“吞噬时间之城”。只要踏上我的影子就会被吸取“时间”的结界」	3008034	1	1	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
3008034	3008	34		1	狂三窃笑着缓缓走近，她优雅的撩起头发，平常隐藏在前发中的左眼露了出来。	3008035	modle/bust/bust_10404	bust_10404.model.json	2	id_pose_9	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
3008035	3008	35	时崎狂三	1	「%s同学？怎么样？怕我了吗？憎恶我了吗？还是说两者都有呢？」	3008036	1	1	2	0	0	1.1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
3008036	3008	36		1	我想起了电影中犯人拿枪指着自己太阳穴的场景。	3008037	modle/bust/bust_10404	bust_10404.model.json	2	id_pose_6	0	1.1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
3008037	3008	37	1	1	「狂三，我记得你说过，你的目的是吃掉我吧！」	3008038	1	1	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
3008038	3008	38	1	1	「如果我死了，你的计划就会落空吧！所以赶快停止吧……」	3008039-3008040	1	1	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
3008039	3008	39		1	「给我停下，否则我就死给你看！」	3008041	modle/bust/bust_10401	bust_10401.model.json	2	id_pose_4	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	scene/bg/bg_wuding.png	1	0	0	0	sound/bgm/date_004.mp3	0	0
3008040	3008	40		1	「停止空间震吧。不然的话——我就从这里跳下去死给你看……！」	3008041	modle/bust/bust_10401	bust_10401.model.json	2	id_pose_4	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	scene/bg/bg_wuding.png	1	0	0	0	sound/bgm/date_004.mp3	0	0
3008041	3008	41	时崎狂三	1	「……你认为这种事能威胁我吗？如果你敢做的话就试试看呀！」	3008042	modle/bust/bust_10401	bust_10401.model.json	2	id_pose_4	id_look_2	1	modle/bust/bust_103_eff	bust_eff.model.json	id_angry	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
3008042	3008	42		1	我冲出天台的围栏，明明是令人目眩的高度，却不可思议地没有恐怖感。	3008043	1	1	2	0	0	1.1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
3008043	3008	43	1	1	「唔诶！？」	3008044	1	1	2	0	0	1.1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
3008044	3008	44		1	狂三攀附在校舍墙壁的影子之中现出上半身，以类似公主抱的动作抱住了我。	3008045	1	1	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
3008045	3008	45	时崎狂三	1	「现在办正事吧,多谢款待，你的力量我接收咯。」	3008046	1	1	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	sound/role/kuangsan/KURUMI_43.mp3	0	1	1	0	0	0	0	0	0
3008046	3008	46		1	狂三突然忍着痛楚一般皱起眉，同时翻身朝后方飞退。	3008047	1	1	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
3008047	3008	47	崇宫真那	1	「又学不乖地任意妄为了啊，梦魇。」	3008048	modle/bust/bust_10401	bust_10401.model.json	4	id_pose_4	id_look_2	1	0	0	0	modle/bust/bust_10601	bust_10601.model.json	5	idle	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
3008048	3008	48	时崎狂三	1	「你还是和往常一样那么厉害呀。居然能轻而易举地斩断我的神威灵装·三番。」	3008049	1	1	4	0	0	1.1	0	0	0	1	1	5	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
3008049	3008	49	崇宫真那	1	「嘛，抱歉，那种东西在我面前毫无作用，你还是乖乖地——」	3008050	1	1	4	0	0	1.1	0	0	0	1	1	5	0	0	1	0	0	0	0	0	0	0	0	sound/role/zhenna/MANA_S_05.mp3	0	1	1	0	0	0	0	0	0
3008050	3008	50		1	真那正打算说下去的时候，狂三夸张地伸开手臂，做了个回旋。		1	1	4	0	0	1	0	0	0	1	1	5	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
3010001	3010	19		1	承受了无数发子弹的真那，全身流着血落向地面。	3010002	modle/bust/bust_10401	bust_10401.model.json	2	id_pose_1	id_look_2	1	0	0	0	1	1	5	0	0	1	0	0	0	0	0	0	0	0	0	0	scene/bg/bg_wuding.png	1	2	0	0	sound/bgm/date_004.mp3	video/cg_kuangsanzhennaduizhan.mp4	0
3010002	3010	20	时崎狂三	1	「啊啊——啊啊，等了好长一段时间呀。我终于可以享用%s了呀。」	3010003	modle/bust/bust_10401	bust_10401.model.json	2	id_pose_4	id_look_11	1.1	0	0	0	0	0	0	0	0	1.1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
3010003	3010	21		1	熟悉的呼叫我名字的声音，出现在了屋顶上。	3010004	modle/bust/bust_10401	bust_10401.model.json	2	id_pose_6	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
3010004	3010	22	夜刀神十香	1	「住手！狂三！不准靠近%s！」	3010005	1	1	2	0	0	1	0	0	0	modle/bust/bust_10104	bust_10104.model.json	1	id_pose_2	id_look_13	1	modle/bust/bust_10204	bust_10204.model.json	3	id_pose_3	0	1	0	0	0	0	1	1	0	0	0	0	0	0
3010005	3010	23	鸢一折纸	1	「离%s远一点。」	3010006	1	1	2	0	0	1	0	0	0	1	1	0	0	0	1	1	1	3	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0
3010006	3010	24	时崎狂三	1	「嗯呵呵，对了。」	3010007	1	1	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	sound/role/kuangsan/KURUMI_S_07.mp3	0	1	1	0	0	0	0	0	0
3010007	3010	25		1	狂三像是想起了什么似的眉毛一动，露出了诡异的笑容。	3010008	1	1	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
3010008	3010	26		1	她高高举起右手，我感觉到四周的空气开始向她上方聚拢。	3010009	1	1	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
3010009	3010	27		1	随即，和先前一样，街上响起了空间震警报。	3010010	1	1	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
3010010	3010	28	1	1	「什么？！狂三，你在做——」	3010011	1	1	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
3010011	3010	29	时崎狂三	1	「呵呵呵，呵呵。我只是在做刚刚没完成的事情而已唷。」	3010012	modle/bust/bust_10401	bust_10401.model.json	2	id_pose_6	id_look_1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
3010012	3010	30	时崎狂三	1	「现在大家应该还在昏迷中吧——呵呵呵，一定会死很多人吧？」	3010013-3010014-3010015	modle/bust/bust_10401	bust_10401.model.json	2	id_pose_4	id_look_9	1.1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
3010013	3010	31		1	「停手啊！要杀就先把我杀了吧！」	3010016	modle/bust/bust_10401	bust_10401.model.json	2	id_pose_4	id_look_11	1.1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	scene/bg/bg_wuding.png	1	0	0	0	sound/bgm/date_004.mp3	0	0
3010014	3010	32		1	「有话好说！别杀人啊！」	3010016	modle/bust/bust_10401	bust_10401.model.json	2	id_pose_4	id_look_11	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	scene/bg/bg_wuding.png	1	0	0	0	sound/bgm/date_004.mp3	0	0
3010015	3010	33		1	「住手！你敢这么做的话，我就咬舌自尽。」	3010016	modle/bust/bust_10401	bust_10401.model.json	2	id_pose_4	id_look_11	1.1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	scene/bg/bg_wuding.png	1	0	0	0	sound/bgm/date_004.mp3	0	0
3010016	3010	34	时崎狂三	1	「好了！为了让你不敢再次欺骗我。」	3010017	modle/bust/bust_10401	bust_10401.model.json	2	id_pose_6	id_look_12	1.1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
3010017	3010	35		1	「我将为你刻划下绝望的标记！」	3010018	1	1	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
3010018	3010	36		1	瞬间，学校周围的天空发出了可怕的声音——空气如同地震一般开始震颤。	3010019	1	1	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
3010019	3010	37	1	1	「住手呀——！」	3010020	1	1	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
3010020	3010	38	时崎狂三	1	「啊——哈哈哈哈哈哈哈——！」		modle/bust/bust_10401	bust_10401.model.json	2	id_pose_1	id_look_9	1.1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
4010001	4001	1		1	空间震突然停止，狂三的脸颊抽动了下。	4010002	modle/bust/bust_10401	bust_10401.model.json	2	id_pose_4	id_look_12	1.1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	scene/bg/bg_wuding.png	1	2	0	0	sound/bgm/date_004.mp3	0	0
4010002	4001	2		1	屋顶上方漂浮着炎之团块，火炎之中，有着一名少女的身影。	4010003	1	1	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
4010003	4001	3	时崎狂三	1	「啊哈？这是怎么回事……？」	4010004	1	1	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
4010004	4001	4	五河琴里	1	「空间震只要在发生的同时碰撞上同等规模的空间摇晃，就可以互相抵销哟。」	4010005	modle/bust/bust_10401	bust_10401.model.json	4	id_pose_4	id_look_12	1	0	0	0	modle/bust/bust_10501	bust_10501.model.json	5	id_pose_1	id_look_10	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
4010005	4001	5	时崎狂三	1	「你是谁？」	4010006	modle/bust/bust_10401	bust_10401.model.json	4	id_pose_1	id_look_8	1	0	0	0	1	1	5	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
4010006	4001	6	1	1	「琴里？」	4010007-4010008-4010009	1	1	4	0	0	1	0	0	0	1	1	5	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
4010007	4001	7		1	「笨蛋，快逃走啊！」	4010010	modle/bust/bust_10401	bust_10401.model.json	4	id_pose_1	id_look_8	1	0	0	0	modle/bust/bust_10501	bust_10501.model.json	5	id_pose_1	id_look_10	1	0	0	0	0	0	0	0	0	0	0	scene/bg/bg_wuding.png	1	0	0	0	sound/bgm/date_004.mp3	0	0
4010008	4001	8		1	「妹妹？这是什么装扮啊？」	4010010	modle/bust/bust_10401	bust_10401.model.json	4	id_pose_1	id_look_8	1	0	0	0	modle/bust/bust_10501	bust_10501.model.json	5	id_pose_1	id_look_10	1	0	0	0	0	0	0	0	0	0	0	scene/bg/bg_wuding.png	1	0	0	0	sound/bgm/date_004.mp3	0	0
4010009	4001	9		1	「琴里救我！」	4010010	modle/bust/bust_10401	bust_10401.model.json	4	id_pose_1	id_look_8	1	0	0	0	modle/bust/bust_10501	bust_10501.model.json	5	id_pose_1	id_look_10	1	0	0	0	0	0	0	0	0	0	0	scene/bg/bg_wuding.png	1	0	0	0	sound/bgm/date_004.mp3	0	0
4010010	4001	10	五河琴里	1	「%s，交给我吧，快离开这里。」	4010011	1	1	4	0	0	1	0	0	0	1	1	5	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
4010011	4001	11	五河琴里	1	「来吧——开始我们的战斗吧。」	4010012	1	1	4	0	0	1	0	0	0	1	1	5	0	0	1	0	0	0	0	0	0	0	0	sound/role/qinli/KOTORI_25.mp3	0	1	1	0	0	0	0	0	0
4010012	4001	12		1	血液从琴里全身的伤口中喷涌出来，但是琴里却对此毫无反应。	4010013	1	1	4	0	0	1	0	0	0	1	1	5	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
4010013	4001	13	五河琴里	1	「真是……一点儿都没有手下留情呀。」	4010014	1	1	4	0	0	1	0	0	0	1	1	5	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
4010014	4001	14	时崎狂三	1	「什么？」	4010015	modle/bust/bust_10401	bust_10401.model.json	4	id_pose_1	id_look_8	1	0	0	0	1	1	5	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
4010015	4001	15	五河琴里	1	「对我而言，如果你能因此吓到全身发抖而丧失战斗意志的话，那就再好不过了。」	4010016	1	1	4	0	0	1	0	0	0	1	1	5	id_pose_13	id_look_10	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
4010016	4001	16		1	狂三回过神，随即左眼的时钟开始一圈圈地高速旋转。	4010017	1	1	4	0	0	1	0	0	0	1	1	5	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
4010017	4001	17	时崎狂三	1	「哼，少戏弄我！」	4010018	modle/bust/bust_10401	bust_10401.model.json	4	id_pose_1	id_look_10	1.2	0	0	0	1	1	5	0	0	1.2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
4010018	4001	18		1	大概是被这场面吓到了吧，狂三朝后退了一步歪起眉毛。	4010019	1	1	4	0	0	1.1	0	0	0	1	1	5	0	0	1.1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
4010019	4001	19	时崎狂三	1	「咳咳！」	4010020	1	1	4	0	0	1	0	0	0	1	1	5	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
4010020	4001	20		1	狂三挤出了吐息声，无力地跪倒在地。	4010021	modle/bust/bust_10401	bust_10401.model.json	4	id_pose_12	id_look_2	1	0	0	0	1	1	5	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
4010021	4001	21	五河琴里	1	「来吧！与我厮杀吧！拿起你的枪！」	4010022	1	1	4	0	0	1	0	0	0	1	1	5	id_pose_14	id_look_4	1	0	0	0	0	0	0	0	0	sound/role/qinli/KOTORI_29.mp3	0	1	1	0	0	0	0	0	0
4010022	4001	22		1	与此同时，灼烂歼鬼再度放出了灼尽万象的红莲咆吼。		1	1	4	0	0	1	0	0	0	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
4030001	4003	1		1	随着琴里对狂三的攻击，我陷入了昏睡。	4030002	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scene/bg/bg_black.png	1	2	0	0	sound/bgm/date_004.mp3	video/cg_qinlijuexing.mp4	0
4030002	4003	2		1	醒来后才知道我最后时刻成功阻止了琴里，狂三也因此逃跑了。	4030003	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
4030003	4003	3	五河琴里	1	「喂，不要走神！」	4030004	modle/bust/bust_10505	bust_10505.model.json	2	id_pose_4	id_look_1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scene/bg/bg_zhihuibu.png	1	2	0	0	sound/bgm/date_005.mp3	video/cg_qinlikuqi.mp4	0
4030004	4003	4	1	1	「额，抱歉…说到哪里？」	4030005	1	1	2	0	0	1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
4030005	4003	5	五河琴里	1	「这次为了对付狂三，我从你的身上取回了近乎百分之百的力量。」	4030006	modle/bust/bust_10505	bust_10505.model.json	2	id_pose_4	id_look_1	1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
4030006	4003	6		1	「如此一来，就无法自动恢复了……」	4030007	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
4030007	4003	7	1	1	「那……那么，该怎么做——」	4030008	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
4030008	4003	8	五河琴里	1	「唯一的方法只有再次封印了吧。」	4030009-4030010-4030011	modle/bust/bust_10505	bust_10505.model.json	2	id_pose_3	id_look_3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
4030009	4003	9		1	「亲一下就可以？」	4030012	modle/bust/bust_10505	bust_10505.model.json	2	id_pose_3	id_look_3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scene/bg/bg_zhihuibu.png	1	0	0	0	sound/bgm/date_005.mp3	0	0
4030010	4003	10		1	「难道我们也要那个？」	4030012	modle/bust/bust_10505	bust_10505.model.json	2	id_pose_3	id_look_3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scene/bg/bg_zhihuibu.png	1	0	0	0	sound/bgm/date_005.mp3	0	0
4030011	4003	11		1	「再次封印？你的意思是？」	4030012	modle/bust/bust_10505	bust_10505.model.json	2	id_pose_3	id_look_3	1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scene/bg/bg_zhihuibu.png	1	0	0	0	sound/bgm/date_005.mp3	0	0
4030012	4003	12	五河琴里	1	「就像你之前做的那样——让我迷恋上你。」	4030013	modle/bust/bust_10505	bust_10505.model.json	2	id_pose_3	id_look_1	1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
4030013	4003	13	1	1	「什么！」	4030014	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
4030014	4003	14		1	如果琴里的灵力不被封印，她会很快迷失自我，必须抓紧时间！	4030015	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scene/bg/bg_keting.png	1	2	0	0	0	0	0
4030015	4003	15		1	赌上琴里以及Ratatoskr命运的约会计划么？	4030016	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
4030016	4003	16	村雨令音	1	「与十香她们会合之后，你们就直接到商场去。」	4030017	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	effect/dianhua3/dianhua3	dianhua	0	0	1	1	0	0	0	sound/bgm/date_001.mp3	0	0
4030017	4003	17	村雨令音	1	「你要在那里帮她们随意挑选一件泳装。」	4030018	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0
4030018	4003	18	1	1	「泳……泳装……！」	4030019	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
4030019	4003	19	村雨令音	1	「%s。你明天将与琴里一起去海洋公园吧？」	4030020	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	effect/dianhua3/dianhua3	dianhua	0	0	1	1	0	0	0	0	0	0
4030020	4003	20	村雨令音	1	「为了避免当天变得过于紧张，所以从现在开始，你必须习惯看女孩子的泳装姿态。」	4030021	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0
4030021	4003	21	1	1	「我怎么可能是那种人」	4030022	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
4030022	4003	22	1	1	「看见泳装感到紧张是正常的吧」	4030023	0	0	0	0	0	1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
4030023	4003	23	村雨令音	1	「如果你在难得的约会中被其他的女孩子吸引住目光的话，那可就伤脑筋了。」	4030024	0	0	0	0	0	1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	effect/dianhua3/dianhua3	dianhua	0	0	1	1	0	0	0	0	0	0
4030024	4003	24	1	1	「唉……我知道了啦。」	4030025	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
4030025	4003	25	夜刀神十香	1	「对了，%s。“泳装”到底是什么东西呀？」	4030026	modle/bust/bust_10107	bust_10107.model.json	1	id_pose_13	id_look_7	1	0	0	0	modle/bust/bust_10204	bust_10204.model.json	2	id_pose_3	id_look_1	1	modle/bust/bust_10303	bust_10303.model.json	3	id_pose_3	id_look_5	1	0	0	0	0	scene/bg/bg_gouwuzhongxin.png	1	2	0	0	sound/bgm/date_001.mp3	0	0
4030026	4003	26	1	1	「咦？」	4030027	1	1	1	0	0	1	0	0	0	1	1	2	0	0	1	1	1	3	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0
4030027	4003	27	鸢一折纸	1	「新型的对精灵专用歼灭兵装之一。」	4030028	1	1	1	0	0	1	0	0	0	1	1	2	0	0	1	1	1	3	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0
4030028	4003	28		1	「基于过度不人道的理由，在国际法明文规定禁止对人使用此项装备。」	4030029	1	1	1	0	0	1.1	0	0	0	1	1	2	0	0	1.1	1	1	3	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0
4030029	4003	29	夜刀神十香	1	「什么？这是真的吗？%s！」	4030030	modle/bust/bust_10107	bust_10107.model.json	1	id_pose_13	id_look_10	1.1	0	0	0	1	1	2	0	0	1.1	1	1	3	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0
4030030	4003	30	鸢一折纸	1	「是真的。我也没想到他会知道“泳装”的存在。」	4030031	1	1	1	0	0	1	0	0	0	1	1	2	id_pose_3	id_look_4	1	1	1	3	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0
4030031	4003	31		1	折纸一本正经地撒谎，十香差点相信了。	4030032	1	1	1	0	0	1	0	0	0	1	1	2	0	0	1	1	1	3	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0
4030032	4003	32	夜刀神十香	1	「不……不要骗人了！%s才不会做这种事呢！」	4030033	modle/bust/bust_10107	bust_10107.model.json	1	id_pose_13	id_look_2	1.1	0	0	0	1	1	2	0	0	1.1	1	1	3	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0
4030033	4003	33	四糸乃	1	「我……我也……这么认为……」	4030034	1	1	1	0	0	1.1	0	0	0	1	1	2	0	0	1.1	1	1	3	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0
4030034	4003	34	夜刀神十香	1	「没……没错吧？%s。」	4030035-4030036-4030037	1	1	1	0	0	1	0	0	0	1	1	2	0	0	1	1	1	3	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0
4030035	4003	35		1	「怎么可能…我怎么会这么做」	4030039	modle/bust/bust_10107	bust_10107.model.json	1	id_pose_13	id_look_2	1	0	0	0	modle/bust/bust_10204	bust_10204.model.json	2	id_pose_1	0	1	modle/bust/bust_10303	bust_10303.model.json	3	id_pose_2	id_look_5	1	0	0	0	0	scene/bg/bg_gouwuzhongxin.png	1	0	0	0	sound/bgm/date_001.mp3	0	0
4030036	4003	36		1	「十香你太好骗了。」	4030039	modle/bust/bust_10107	bust_10107.model.json	1	id_pose_13	id_look_2	1	0	0	0	modle/bust/bust_10204	bust_10204.model.json	2	id_pose_1	0	1	modle/bust/bust_10303	bust_10303.model.json	3	id_pose_2	id_look_2	1	0	0	0	0	scene/bg/bg_gouwuzhongxin.png	1	0	0	0	sound/bgm/date_001.mp3	0	0
4030037	4003	37		1	「不，折纸说得没错。我一直想要找机会杀了你们！」	4030038	modle/bust/bust_10107	bust_10107.model.json	1	id_pose_13	id_look_2	1	0	0	0	modle/bust/bust_10204	bust_10204.model.json	2	id_pose_1	0	1	modle/bust/bust_10303	bust_10303.model.json	3	id_pose_2	id_look_5	1	0	0	0	0	scene/bg/bg_gouwuzhongxin.png	1	0	0	0	sound/bgm/date_001.mp3	0	0
4030038	4003	38	夜刀神十香	1	「声音完全不像是认真的！不要骗我啊！」	4030039	modle/bust/bust_10107	bust_10107.model.json	1	id_pose_5	id_look_8	1	0	0	0	1	1	2	0	0	1	1	1	3	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0
4030039	4003	39	夜刀神十香	1	「你这家伙，卑鄙的鸢一折纸！你欺骗了我，对吧！」	4030040	modle/bust/bust_10107	bust_10107.model.json	1	id_pose_5	id_look_13	1	0	0	0	1	1	2	0	0	1	1	1	3	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0
