0	注释(名称)	名称文字ID	获取途径	道具类型	子类型	小类型	图标	背包类型	排序索引	星级	品质	总上限	是否支持叠加	单格上限	达总上限转换	是否可以批量使用	单次使用上限	出售收益	交易收益	描述	描述文字ID	价值(策划查看)	自动使用	使用消耗	失效时间	使用收益	是否播放出场效果	购买ID（ItemRecover表ID）	删除
60220215	第2章困难3-5	0		21	2	0		0	0		0	0	1	0		0							1		0	{"fix":{"items":[{"id":500001,"min":160,"max":160},{"id":500005,"min":14,"max":14},{"id":500006,"min":80,"max":80},{"id":500016,"min":1,"max":1}]},"basic":{"items":[{"id":510209,"num":0,"min":1,"max":1,"weight":1000},{"id":510306,"num":0,"min":1,"max":1,"weight":3300},{"id":510102,"num":0,"min":2,"max":3,"weight":3500},{"id":510152,"num":0,"min":2,"max":3,"weight":4800},{"id":220009,"num":0,"min":1,"max":1,"weight":1700}]}}			
60220301	第3章困难1-1	0		21	2	0		0	0		0	0	1	0		0							1		0	{"fix":{"items":[{"id":500001,"min":210,"max":210},{"id":500005,"min":16,"max":16},{"id":500006,"min":130,"max":130},{"id":500016,"min":1,"max":1}]},"basic":{"items":[{"id":510210,"num":0,"min":1,"max":1,"weight":10000},{"id":510105,"num":0,"min":1,"max":1,"weight":5000},{"id":510102,"num":0,"min":2,"max":3,"weight":3500},{"id":510152,"num":0,"min":2,"max":3,"weight":4800},{"id":220009,"num":0,"min":1,"max":1,"weight":1700}]}}			
60220302	第3章困难1-2	0		21	2	0		0	0		0	0	1	0		0							1		0	{"fix":{"items":[{"id":500001,"min":210,"max":210},{"id":500005,"min":16,"max":16},{"id":500006,"min":130,"max":130},{"id":500016,"min":1,"max":1}]},"basic":{"items":[{"id":510211,"num":0,"min":1,"max":1,"weight":10000},{"id":220025,"num":0,"min":1,"max":1,"weight":2500},{"id":510102,"num":0,"min":2,"max":3,"weight":3500},{"id":510152,"num":0,"min":2,"max":3,"weight":4800},{"id":220009,"num":0,"min":1,"max":1,"weight":1700}]}}			
60220303	第3章困难1-3	0		21	2	0		0	0		0	0	1	0		0							1		0	{"fix":{"items":[{"id":500001,"min":210,"max":210},{"id":500005,"min":16,"max":16},{"id":500006,"min":130,"max":130},{"id":500016,"min":1,"max":1}]},"basic":{"items":[{"id":510212,"num":0,"min":1,"max":1,"weight":10000},{"id":570002,"num":0,"min":1,"max":1,"weight":10000},{"id":510102,"num":0,"min":2,"max":3,"weight":3500},{"id":510152,"num":0,"min":2,"max":3,"weight":4800},{"id":220009,"num":0,"min":1,"max":1,"weight":1700}]}}			
60220304	第3章困难1-4	0		21	2	0		0	0		0	0	1	0		0							1		0	{"fix":{"items":[{"id":500001,"min":210,"max":210},{"id":500005,"min":16,"max":16},{"id":500006,"min":130,"max":130},{"id":500016,"min":1,"max":1}]},"basic":{"items":[{"id":510213,"num":0,"min":1,"max":1,"weight":10000},{"id":510222,"num":0,"min":1,"max":1,"weight":5000},{"id":510102,"num":0,"min":2,"max":3,"weight":3500},{"id":510152,"num":0,"min":2,"max":3,"weight":4800},{"id":220009,"num":0,"min":1,"max":1,"weight":1700}]}}			
60220305	第3章困难1-5	0		21	2	0		0	0		0	0	1	0		0							1		0	{"fix":{"items":[{"id":500001,"min":210,"max":210},{"id":500005,"min":16,"max":16},{"id":500006,"min":130,"max":130},{"id":500016,"min":1,"max":1}]},"basic":{"items":[{"id":510214,"num":0,"min":1,"max":1,"weight":1000},{"id":510309,"num":0,"min":1,"max":1,"weight":3000},{"id":510102,"num":0,"min":2,"max":3,"weight":3500},{"id":510152,"num":0,"min":2,"max":3,"weight":4800},{"id":220009,"num":0,"min":1,"max":1,"weight":1700}]}}			
60220306	第3章困难2-1	0		21	2	0		0	0		0	0	1	0		0							1		0	{"fix":{"items":[{"id":500001,"min":210,"max":210},{"id":500005,"min":16,"max":16},{"id":500006,"min":130,"max":130},{"id":500016,"min":1,"max":1}]},"basic":{"items":[{"id":510215,"num":0,"min":1,"max":1,"weight":10000},{"id":510105,"num":0,"min":1,"max":1,"weight":5000},{"id":510102,"num":0,"min":2,"max":3,"weight":3500},{"id":510152,"num":0,"min":2,"max":3,"weight":4800},{"id":220009,"num":0,"min":1,"max":1,"weight":1700}]}}			
60220307	第3章困难2-2	0		21	2	0		0	0		0	0	1	0		0							1		0	{"fix":{"items":[{"id":500001,"min":210,"max":210},{"id":500005,"min":16,"max":16},{"id":500006,"min":130,"max":130},{"id":500016,"min":1,"max":1}]},"basic":{"items":[{"id":510216,"num":0,"min":1,"max":1,"weight":10000},{"id":220026,"num":0,"min":1,"max":1,"weight":2500},{"id":510102,"num":0,"min":2,"max":3,"weight":3500},{"id":510152,"num":0,"min":2,"max":3,"weight":4800},{"id":220009,"num":0,"min":1,"max":1,"weight":1700}]}}			
60220308	第3章困难2-3	0		21	2	0		0	0		0	0	1	0		0							1		0	{"fix":{"items":[{"id":500001,"min":210,"max":210},{"id":500005,"min":16,"max":16},{"id":500006,"min":130,"max":130},{"id":500016,"min":1,"max":1}]},"basic":{"items":[{"id":510209,"num":0,"min":1,"max":1,"weight":10000},{"id":570002,"num":0,"min":1,"max":1,"weight":10000},{"id":510102,"num":0,"min":2,"max":3,"weight":3500},{"id":510152,"num":0,"min":2,"max":3,"weight":4800},{"id":220009,"num":0,"min":1,"max":1,"weight":1700}]}}			
60220309	第3章困难2-4	0		21	2	0		0	0		0	0	1	0		0							1		0	{"fix":{"items":[{"id":500001,"min":210,"max":210},{"id":500005,"min":16,"max":16},{"id":500006,"min":130,"max":130},{"id":500016,"min":1,"max":1}]},"basic":{"items":[{"id":510210,"num":0,"min":1,"max":1,"weight":10000},{"id":510223,"num":0,"min":1,"max":1,"weight":5000},{"id":510102,"num":0,"min":2,"max":3,"weight":3500},{"id":510152,"num":0,"min":2,"max":3,"weight":4800},{"id":220009,"num":0,"min":1,"max":1,"weight":1700}]}}			
60220310	第3章困难2-5	0		21	2	0		0	0		0	0	1	0		0							1		0	{"fix":{"items":[{"id":500001,"min":210,"max":210},{"id":500005,"min":16,"max":16},{"id":500006,"min":130,"max":130},{"id":500016,"min":1,"max":1}]},"basic":{"items":[{"id":510211,"num":0,"min":1,"max":1,"weight":1000},{"id":510309,"num":0,"min":1,"max":1,"weight":3000},{"id":510102,"num":0,"min":2,"max":3,"weight":3500},{"id":510152,"num":0,"min":2,"max":3,"weight":4800},{"id":220009,"num":0,"min":1,"max":1,"weight":1700}]}}			
60220311	第3章困难3-1	0		21	2	0		0	0		0	0	1	0		0							1		0	{"fix":{"items":[{"id":500001,"min":210,"max":210},{"id":500005,"min":16,"max":16},{"id":500006,"min":130,"max":130},{"id":500016,"min":1,"max":1}]},"basic":{"items":[{"id":510212,"num":0,"min":1,"max":1,"weight":10000},{"id":510105,"num":0,"min":1,"max":1,"weight":5000},{"id":510102,"num":0,"min":2,"max":3,"weight":3500},{"id":510152,"num":0,"min":2,"max":3,"weight":4800},{"id":220009,"num":0,"min":1,"max":1,"weight":1700}]}}			
60220312	第3章困难3-2	0		21	2	0		0	0		0	0	1	0		0							1		0	{"fix":{"items":[{"id":500001,"min":210,"max":210},{"id":500005,"min":16,"max":16},{"id":500006,"min":130,"max":130},{"id":500016,"min":1,"max":1}]},"basic":{"items":[{"id":510213,"num":0,"min":1,"max":1,"weight":10000},{"id":220027,"num":0,"min":1,"max":1,"weight":2500},{"id":510102,"num":0,"min":2,"max":3,"weight":3500},{"id":510152,"num":0,"min":2,"max":3,"weight":4800},{"id":220009,"num":0,"min":1,"max":1,"weight":1700}]}}			
60220313	第3章困难3-3	0		21	2	0		0	0		0	0	1	0		0							1		0	{"fix":{"items":[{"id":500001,"min":210,"max":210},{"id":500005,"min":16,"max":16},{"id":500006,"min":130,"max":130},{"id":500016,"min":1,"max":1}]},"basic":{"items":[{"id":510214,"num":0,"min":1,"max":1,"weight":10000},{"id":570002,"num":0,"min":1,"max":1,"weight":10000},{"id":510102,"num":0,"min":2,"max":3,"weight":3500},{"id":510152,"num":0,"min":2,"max":3,"weight":4800},{"id":220009,"num":0,"min":1,"max":1,"weight":1700}]}}			
60220314	第3章困难3-4	0		21	2	0		0	0		0	0	1	0		0							1		0	{"fix":{"items":[{"id":500001,"min":210,"max":210},{"id":500005,"min":16,"max":16},{"id":500006,"min":130,"max":130},{"id":500016,"min":1,"max":1}]},"basic":{"items":[{"id":510215,"num":0,"min":1,"max":1,"weight":10000},{"id":510224,"num":0,"min":1,"max":1,"weight":5000},{"id":510102,"num":0,"min":2,"max":3,"weight":3500},{"id":510152,"num":0,"min":2,"max":3,"weight":4800},{"id":220009,"num":0,"min":1,"max":1,"weight":1700}]}}			
60220315	第3章困难3-5	0		21	2	0		0	0		0	0	1	0		0							1		0	{"fix":{"items":[{"id":500001,"min":210,"max":210},{"id":500005,"min":16,"max":16},{"id":500006,"min":130,"max":130},{"id":500016,"min":1,"max":1}]},"basic":{"items":[{"id":510216,"num":0,"min":1,"max":1,"weight":1000},{"id":510309,"num":0,"min":1,"max":1,"weight":3000},{"id":510102,"num":0,"min":2,"max":3,"weight":3500},{"id":510152,"num":0,"min":2,"max":3,"weight":4800},{"id":220009,"num":0,"min":1,"max":1,"weight":1700}]}}			
60220401	第4章困难1-1	0		21	2	0		0	0		0	0	1	0		0							1		0	{"fix":{"items":[{"id":500001,"min":270,"max":270},{"id":500005,"min":18,"max":18},{"id":500006,"min":195,"max":195},{"id":500016,"min":1,"max":1}]},"basic":{"items":[{"id":510209,"num":0,"min":1,"max":1,"weight":10000},{"id":510106,"num":0,"min":1,"max":1,"weight":4500},{"id":510102,"num":0,"min":2,"max":3,"weight":3500},{"id":510152,"num":0,"min":2,"max":3,"weight":4800},{"id":220009,"num":0,"min":1,"max":1,"weight":1700}]}}			
60220402	第4章困难1-2	0		21	2	0		0	0		0	0	1	0		0							1		0	{"fix":{"items":[{"id":500001,"min":270,"max":270},{"id":500005,"min":18,"max":18},{"id":500006,"min":195,"max":195},{"id":500016,"min":1,"max":1}]},"basic":{"items":[{"id":510210,"num":0,"min":1,"max":1,"weight":10000},{"id":220028,"num":0,"min":1,"max":1,"weight":3000},{"id":510102,"num":0,"min":2,"max":3,"weight":3500},{"id":510152,"num":0,"min":2,"max":3,"weight":4800},{"id":220009,"num":0,"min":1,"max":1,"weight":1700}]}}			
60220403	第4章困难1-3	0		21	2	0		0	0		0	0	1	0		0							1		0	{"fix":{"items":[{"id":500001,"min":270,"max":270},{"id":500005,"min":18,"max":18},{"id":500006,"min":195,"max":195},{"id":500016,"min":1,"max":1}]},"basic":{"items":[{"id":510211,"num":0,"min":1,"max":1,"weight":10000},{"id":570002,"num":0,"min":1,"max":2,"weight":8000},{"id":510102,"num":0,"min":2,"max":3,"weight":3500},{"id":510152,"num":0,"min":2,"max":3,"weight":4800},{"id":220009,"num":0,"min":1,"max":1,"weight":1700}]}}			
60220404	第4章困难1-4	0		21	2	0		0	0		0	0	1	0		0							1		0	{"fix":{"items":[{"id":500001,"min":270,"max":270},{"id":500005,"min":18,"max":18},{"id":500006,"min":195,"max":195},{"id":500016,"min":1,"max":1}]},"basic":{"items":[{"id":510212,"num":0,"min":1,"max":1,"weight":10000},{"id":510217,"num":0,"min":1,"max":1,"weight":6000},{"id":510102,"num":0,"min":2,"max":3,"weight":3500},{"id":510152,"num":0,"min":2,"max":3,"weight":4800},{"id":220009,"num":0,"min":1,"max":1,"weight":1700}]}}			
60220405	第4章困难1-5	0		21	2	0		0	0		0	0	1	0		0							1		0	{"fix":{"items":[{"id":500001,"min":270,"max":270},{"id":500005,"min":18,"max":18},{"id":500006,"min":195,"max":195},{"id":500016,"min":1,"max":1}]},"basic":{"items":[{"id":510213,"num":0,"min":1,"max":1,"weight":1000},{"id":510304,"num":0,"min":1,"max":1,"weight":4000},{"id":510102,"num":0,"min":2,"max":3,"weight":3500},{"id":510152,"num":0,"min":2,"max":3,"weight":4800},{"id":220009,"num":0,"min":1,"max":1,"weight":1700}]}}			
60220406	第4章困难2-1	0		21	2	0		0	0		0	0	1	0		0							1		0	{"fix":{"items":[{"id":500001,"min":270,"max":270},{"id":500005,"min":18,"max":18},{"id":500006,"min":195,"max":195},{"id":500016,"min":1,"max":1}]},"basic":{"items":[{"id":510214,"num":0,"min":1,"max":1,"weight":10000},{"id":510106,"num":0,"min":1,"max":1,"weight":4500},{"id":510102,"num":0,"min":2,"max":3,"weight":3500},{"id":510152,"num":0,"min":2,"max":3,"weight":4800},{"id":220009,"num":0,"min":1,"max":1,"weight":1700}]}}			
60220407	第4章困难2-2	0		21	2	0		0	0		0	0	1	0		0							1		0	{"fix":{"items":[{"id":500001,"min":270,"max":270},{"id":500005,"min":18,"max":18},{"id":500006,"min":195,"max":195},{"id":500016,"min":1,"max":1}]},"basic":{"items":[{"id":510215,"num":0,"min":1,"max":1,"weight":10000},{"id":220029,"num":0,"min":1,"max":1,"weight":3000},{"id":510102,"num":0,"min":2,"max":3,"weight":3500},{"id":510152,"num":0,"min":2,"max":3,"weight":4800},{"id":220009,"num":0,"min":1,"max":1,"weight":1700}]}}			
60220408	第4章困难2-3	0		21	2	0		0	0		0	0	1	0		0							1		0	{"fix":{"items":[{"id":500001,"min":270,"max":270},{"id":500005,"min":18,"max":18},{"id":500006,"min":195,"max":195},{"id":500016,"min":1,"max":1}]},"basic":{"items":[{"id":510216,"num":0,"min":1,"max":1,"weight":10000},{"id":570002,"num":0,"min":1,"max":2,"weight":8000},{"id":510102,"num":0,"min":2,"max":3,"weight":3500},{"id":510152,"num":0,"min":2,"max":3,"weight":4800},{"id":220009,"num":0,"min":1,"max":1,"weight":1700}]}}			
60220409	第4章困难2-4	0		21	2	0		0	0		0	0	1	0		0							1		0	{"fix":{"items":[{"id":500001,"min":270,"max":270},{"id":500005,"min":18,"max":18},{"id":500006,"min":195,"max":195},{"id":500016,"min":1,"max":1}]},"basic":{"items":[{"id":510209,"num":0,"min":1,"max":1,"weight":10000},{"id":510218,"num":0,"min":1,"max":1,"weight":6000},{"id":510102,"num":0,"min":2,"max":3,"weight":3500},{"id":510152,"num":0,"min":2,"max":3,"weight":4800},{"id":220009,"num":0,"min":1,"max":1,"weight":1700}]}}			
60220410	第4章困难2-5	0		21	2	0		0	0		0	0	1	0		0							1		0	{"fix":{"items":[{"id":500001,"min":270,"max":270},{"id":500005,"min":18,"max":18},{"id":500006,"min":195,"max":195},{"id":500016,"min":1,"max":1}]},"basic":{"items":[{"id":510210,"num":0,"min":1,"max":1,"weight":1000},{"id":510304,"num":0,"min":1,"max":1,"weight":4000},{"id":510102,"num":0,"min":2,"max":3,"weight":3500},{"id":510152,"num":0,"min":2,"max":3,"weight":4800},{"id":220009,"num":0,"min":1,"max":1,"weight":1700}]}}			
60220411	第4章困难3-1	0		21	2	0		0	0		0	0	1	0		0							1		0	{"fix":{"items":[{"id":500001,"min":270,"max":270},{"id":500005,"min":18,"max":18},{"id":500006,"min":195,"max":195},{"id":500016,"min":1,"max":1}]},"basic":{"items":[{"id":510211,"num":0,"min":1,"max":1,"weight":10000},{"id":510106,"num":0,"min":1,"max":1,"weight":4500},{"id":510102,"num":0,"min":2,"max":3,"weight":3500},{"id":510152,"num":0,"min":2,"max":3,"weight":4800},{"id":220009,"num":0,"min":1,"max":1,"weight":1700}]}}			
60220412	第4章困难3-2	0		21	2	0		0	0		0	0	1	0		0							1		0	{"fix":{"items":[{"id":500001,"min":270,"max":270},{"id":500005,"min":18,"max":18},{"id":500006,"min":195,"max":195},{"id":500016,"min":1,"max":1}]},"basic":{"items":[{"id":510212,"num":0,"min":1,"max":1,"weight":10000},{"id":220020,"num":0,"min":1,"max":1,"weight":3000},{"id":510102,"num":0,"min":2,"max":3,"weight":3500},{"id":510152,"num":0,"min":2,"max":3,"weight":4800},{"id":220009,"num":0,"min":1,"max":1,"weight":1700}]}}			
60220413	第4章困难3-3	0		21	2	0		0	0		0	0	1	0		0							1		0	{"fix":{"items":[{"id":500001,"min":270,"max":270},{"id":500005,"min":18,"max":18},{"id":500006,"min":195,"max":195},{"id":500016,"min":1,"max":1}]},"basic":{"items":[{"id":510213,"num":0,"min":1,"max":1,"weight":10000},{"id":570002,"num":0,"min":1,"max":2,"weight":8000},{"id":510102,"num":0,"min":2,"max":3,"weight":3500},{"id":510152,"num":0,"min":2,"max":3,"weight":4800},{"id":220009,"num":0,"min":1,"max":1,"weight":1700}]}}			
60220414	第4章困难3-4	0		21	2	0		0	0		0	0	1	0		0							1		0	{"fix":{"items":[{"id":500001,"min":270,"max":270},{"id":500005,"min":18,"max":18},{"id":500006,"min":195,"max":195},{"id":500016,"min":1,"max":1}]},"basic":{"items":[{"id":510214,"num":0,"min":1,"max":1,"weight":10000},{"id":510219,"num":0,"min":1,"max":1,"weight":6000},{"id":510102,"num":0,"min":2,"max":3,"weight":3500},{"id":510152,"num":0,"min":2,"max":3,"weight":4800},{"id":220009,"num":0,"min":1,"max":1,"weight":1700}]}}			
60220415	第4章困难3-5	0		21	2	0		0	0		0	0	1	0		0							1		0	{"fix":{"items":[{"id":500001,"min":270,"max":270},{"id":500005,"min":18,"max":18},{"id":500006,"min":195,"max":195},{"id":500016,"min":1,"max":1}]},"basic":{"items":[{"id":510215,"num":0,"min":1,"max":1,"weight":1000},{"id":510304,"num":0,"min":1,"max":1,"weight":4000},{"id":510102,"num":0,"min":2,"max":3,"weight":3500},{"id":510152,"num":0,"min":2,"max":3,"weight":4800},{"id":220009,"num":0,"min":1,"max":1,"weight":1700}]}}			
60220501	第5章困难1-1	0		21	2	0		0	0		0	0	1	0		0							1		0	{"fix":{"items":[{"id":500001,"min":330,"max":330},{"id":500005,"min":20,"max":20},{"id":500006,"min":265,"max":265},{"id":500016,"min":1,"max":1}]},"basic":{"items":[{"id":510216,"num":0,"min":1,"max":1,"weight":10000},{"id":510106,"num":0,"min":1,"max":1,"weight":5500},{"id":510102,"num":0,"min":2,"max":3,"weight":3500},{"id":510152,"num":0,"min":2,"max":3,"weight":4800},{"id":220009,"num":0,"min":1,"max":1,"weight":1700}]}}			
60220502	第5章困难1-2	0		21	2	0		0	0		0	0	1	0		0							1		0	{"fix":{"items":[{"id":500001,"min":330,"max":330},{"id":500005,"min":20,"max":20},{"id":500006,"min":265,"max":265},{"id":500016,"min":1,"max":1}]},"basic":{"items":[{"id":510209,"num":0,"min":1,"max":1,"weight":10000},{"id":220021,"num":0,"min":1,"max":1,"weight":4000},{"id":510102,"num":0,"min":2,"max":3,"weight":3500},{"id":510152,"num":0,"min":2,"max":3,"weight":4800},{"id":220009,"num":0,"min":1,"max":1,"weight":1700}]}}			
60220503	第5章困难1-3	0		21	2	0		0	0		0	0	1	0		0							1		0	{"fix":{"items":[{"id":500001,"min":330,"max":330},{"id":500005,"min":20,"max":20},{"id":500006,"min":265,"max":265},{"id":500016,"min":1,"max":1}]},"basic":{"items":[{"id":510210,"num":0,"min":1,"max":1,"weight":10000},{"id":570002,"num":0,"min":1,"max":2,"weight":10000},{"id":510102,"num":0,"min":2,"max":3,"weight":3500},{"id":510152,"num":0,"min":2,"max":3,"weight":4800},{"id":220009,"num":0,"min":1,"max":1,"weight":1700}]}}			
60220504	第5章困难1-4	0		21	2	0		0	0		0	0	1	0		0							1		0	{"fix":{"items":[{"id":500001,"min":330,"max":330},{"id":500005,"min":20,"max":20},{"id":500006,"min":265,"max":265},{"id":500016,"min":1,"max":1}]},"basic":{"items":[{"id":510211,"num":0,"min":1,"max":1,"weight":10000},{"id":510220,"num":0,"min":1,"max":1,"weight":7000},{"id":510102,"num":0,"min":2,"max":3,"weight":3500},{"id":510152,"num":0,"min":2,"max":3,"weight":4800},{"id":220009,"num":0,"min":1,"max":1,"weight":1700}]}}			
60220505	第5章困难1-5	0		21	2	0		0	0		0	0	1	0		0							1		0	{"fix":{"items":[{"id":500001,"min":330,"max":330},{"id":500005,"min":20,"max":20},{"id":500006,"min":265,"max":265},{"id":500016,"min":1,"max":1}]},"basic":{"items":[{"id":510212,"num":0,"min":1,"max":1,"weight":1000},{"id":510312,"num":0,"min":1,"max":1,"weight":3000},{"id":510102,"num":0,"min":2,"max":3,"weight":3500},{"id":510152,"num":0,"min":2,"max":3,"weight":4800},{"id":220009,"num":0,"min":1,"max":1,"weight":1700}]}}			
60220506	第5章困难2-1	0		21	2	0		0	0		0	0	1	0		0							1		0	{"fix":{"items":[{"id":500001,"min":330,"max":330},{"id":500005,"min":20,"max":20},{"id":500006,"min":265,"max":265},{"id":500016,"min":1,"max":1}]},"basic":{"items":[{"id":510213,"num":0,"min":1,"max":1,"weight":10000},{"id":510106,"num":0,"min":1,"max":1,"weight":5500},{"id":510102,"num":0,"min":2,"max":3,"weight":3500},{"id":510152,"num":0,"min":2,"max":3,"weight":4800},{"id":220009,"num":0,"min":1,"max":1,"weight":1700}]}}			
60220507	第5章困难2-2	0		21	2	0		0	0		0	0	1	0		0							1		0	{"fix":{"items":[{"id":500001,"min":330,"max":330},{"id":500005,"min":20,"max":20},{"id":500006,"min":265,"max":265},{"id":500016,"min":1,"max":1}]},"basic":{"items":[{"id":510214,"num":0,"min":1,"max":1,"weight":10000},{"id":220022,"num":0,"min":1,"max":1,"weight":4000},{"id":510102,"num":0,"min":2,"max":3,"weight":3500},{"id":510152,"num":0,"min":2,"max":3,"weight":4800},{"id":220009,"num":0,"min":1,"max":1,"weight":1700}]}}			
60220508	第5章困难2-3	0		21	2	0		0	0		0	0	1	0		0							1		0	{"fix":{"items":[{"id":500001,"min":330,"max":330},{"id":500005,"min":20,"max":20},{"id":500006,"min":265,"max":265},{"id":500016,"min":1,"max":1}]},"basic":{"items":[{"id":510215,"num":0,"min":1,"max":1,"weight":10000},{"id":570002,"num":0,"min":1,"max":2,"weight":10000},{"id":510102,"num":0,"min":2,"max":3,"weight":3500},{"id":510152,"num":0,"min":2,"max":3,"weight":4800},{"id":220009,"num":0,"min":1,"max":1,"weight":1700}]}}			
60220509	第5章困难2-4	0		21	2	0		0	0		0	0	1	0		0							1		0	{"fix":{"items":[{"id":500001,"min":330,"max":330},{"id":500005,"min":20,"max":20},{"id":500006,"min":265,"max":265},{"id":500016,"min":1,"max":1}]},"basic":{"items":[{"id":510216,"num":0,"min":1,"max":1,"weight":10000},{"id":510221,"num":0,"min":1,"max":1,"weight":7000},{"id":510102,"num":0,"min":2,"max":3,"weight":3500},{"id":510152,"num":0,"min":2,"max":3,"weight":4800},{"id":220009,"num":0,"min":1,"max":1,"weight":1700}]}}			
60220510	第5章困难2-5	0		21	2	0		0	0		0	0	1	0		0							1		0	{"fix":{"items":[{"id":500001,"min":330,"max":330},{"id":500005,"min":20,"max":20},{"id":500006,"min":265,"max":265},{"id":500016,"min":1,"max":1}]},"basic":{"items":[{"id":510209,"num":0,"min":1,"max":1,"weight":1000},{"id":510311,"num":0,"min":1,"max":1,"weight":3000},{"id":510102,"num":0,"min":2,"max":3,"weight":3500},{"id":510152,"num":0,"min":2,"max":3,"weight":4800},{"id":220009,"num":0,"min":1,"max":1,"weight":1700}]}}			
60220511	第5章困难3-1	0		21	2	0		0	0		0	0	1	0		0							1		0	{"fix":{"items":[{"id":500001,"min":330,"max":330},{"id":500005,"min":20,"max":20},{"id":500006,"min":265,"max":265},{"id":500016,"min":1,"max":1}]},"basic":{"items":[{"id":510210,"num":0,"min":1,"max":1,"weight":10000},{"id":510106,"num":0,"min":1,"max":1,"weight":5500},{"id":510102,"num":0,"min":2,"max":3,"weight":3500},{"id":510152,"num":0,"min":2,"max":3,"weight":4800},{"id":220009,"num":0,"min":1,"max":1,"weight":1700}]}}			
