特效ID	名字（策划看）	特效触发事件名	特效资源名	动画名称	固定特效朝向（包括固定特效朝向，或子弹飞行方向，不填则为释放者朝向，填1则固定X轴正方向，填2则固定X轴负方向）	特效颜色叠加	触发新特效几率	触发新特效	气浪强度（0为关闭，最强100）	是否循环	渲染层级(0在角色下层，1在人物上层，2根据地图Y值排序)	碰撞类型(0矩形，1多边形)	碰撞范围Y轴修正	碰撞区域	缩放	特效类型（1普通型，2放出型）	牵引类型，放出型特效没有牵引数据（0或不填表示没有牵引，1推吸类型，2固定方向）	牵引速度X（推吸类型，只填写X轴正负速度值，正推负吸。固定方向类型，填写XY轴速度）	牵引速度Y	伤害方式判定（0不进行伤害判定，1根据hurt帧事件判定，2碰撞即算伤害）	伤害触发	是否开启地图蒙板	父节点(1触发者,2目标,3地图,4UI层)	特效是否跟随触发动作(0不删除，1删除)	播放位置（0随施法者1目标位置2施法者挂点3施法者位置4目标挂点5随机位置）	播放位置偏移X（单位像素，正前负后）	播放位置偏移Y（0与角色Y轴一致。1~10为可行走区域的10条路）	挂点骨骼名称（不填为spine原点。）	目标选择（0无，1自身，2随机敌人，3最近的敌人，4最远的敌人，5随机地面点）	目标选择范围（以自身为基点，配置x_y_w_h。来确定一个矩形范围。xy为矩形起点坐标，wh为框大小）	目标选择数量	跟踪方式（0直线，1始终跟踪，2角度跟踪，3追踪目标位置，angle,4圆形，5S曲线，6折射，7直线角度，8贝塞尔曲线目标位置,10贝赛尔曲线固定位置）	直线飞行子弹的角度	圆形和S曲线飞行半径	折射时间	贝塞尔曲线高度	命中数量回收(发射型特效生效。0或不填为不回收。其他数字为命中该数量后回收)	自动触发特效（特效结束or回收时，自动播放下一个特效）	特效速度（包含贝塞尔曲线速度）	特效总时间(循环播放特效生效)	回收特效资源	回收特效动画	受击特效资源	受击特效动画（上层）	受击特效动画（下层）	受击特效角度	受击特效缩放	触发事件（配置该特效的事件名）	触发刷怪表（配置刷怪表ID）	刷怪位置类型（1随机，2特效中心点）
2040	机械文字-俯冲	effect1	effects_21301_skillAB	skillA_up						0	1		100-50	bdbox_eff	1	1				1	30270		1		0				0			0	0				0	0	400	1000	0		effects_20101_skillA1	effects_skillA		0	1			
2050	机械文字-俯冲预警	effect1	effects_21301_skillAB	skillA_down						0	0		50-30	bdbox_eff	1	1				0	0		3		3				0			0	0				0	0	400	1000	0		0			0	1			
2060	机械文字-自爆	effect2	effects_21301_skillAB	skillB_up						0	1		35-20	bdbox_eff	1	1				1	30280		3		2			root	0			0	0				0	0	400	1000	effects_20201_skillB2	effects_skillB2	effects_20201_skillB2	effects_skillB2		0	1			
2070	机械文字-自爆预警	effect1	effects_21301_skillAB	skillB_down						0	0		50-30	bdbox_eff	1	1				0	0		3		2			root	0			0	0				0	0	400	1000	0		0			0	1			
2080	机械远程—子弹展示	effect1	effects_21501	skillA1						0	1		1-0	bdbox_eff	1	1				0	0		1		0				3	-1000_-1000_2000_2000		0	0				0	0	600	1500	effects_20201_skillB2		effects_20201_skillB2			0	1			
2090	机械远程—子弹右	effect2-effect4	effects_21501	skillA2						1	1		35-35	bdbox_eff	1	2				2	30320		3		2			weapon_R	0		1	0	0				1	0	600	1500	0		effects_21501	skillA3		0	1			
2091	机械远程—子弹左	effect3	effects_21501	skillA2						1	1		35-35	bdbox_eff	1	2				2	30320		3		2			weapon_L	0		1	0	0				1	0	600	1500	0		effects_21501	skillA3		0	1			
2100	机械远程—导弹展示	effect1	effects_21501	skillB						0	1		1-0	bdbox_eff	1	1				0	0		3		3				3	-1000_-1000_2000_2000		0	0				0	0	600	1500	effects_20201_skillB2		effects_20201_skillB2			0	1			
2110	机械远程—导弹1	effect2	effects_30201_skillC	effects_30201_skillC_up						0	1		30-80	bdbox_eff	1	1				1	30330		3		1				3	-1000_-1000_2000_2000	1	0	0				0	0	250	2500	effects_20201_skillB2	effects_skillB2	effects_20201_skillB2	effects_skillB2		0	1			
2120	机械远程—导弹1	effect2	effects_30201_skillC	effects_30201_skillC_down						0	1		1-0	bdbox_eff	1	1				0	0		3		2			weapon_R02	3	-1000_-1000_2000_2000		0	0				0	0	600	1500	effects_20201_skillB2	effects_skillB2	effects_20201_skillB2	effects_skillB2		0	1			
2130	机械远程—导弹2	effect3	effects_30201_skillC	effects_30201_skillC_up						0	1		30-80	bdbox_eff	1	1				1	30330		3		1				3	-1000_-1000_2000_2000	1	0	0				0	0	250	2500	effects_20201_skillB2	effects_skillB2	effects_20201_skillB2	effects_skillB2		0	1			
2140	机械远程—导弹2	effect3	effects_30201_skillC	effects_30201_skillC_down						0	1		1-0	bdbox_eff	1	1				0	0		3		2			weapon_L02	3	-1000_-1000_2000_2000		0	0				0	0	600	1500	effects_20201_skillB2	effects_skillB2	effects_20201_skillB2	effects_skillB2		0	1			
2150	机械远程—后跃炮	effect1	effects_21501	skillC_up						0	1		50-50	bdbox_eff	1	1				1	30340		3		2			root	0			0	0				0	0	400	0	effects_20201_skillB2	effects_skillB2	effects_20201_skillB2	effects_skillB2		0	1			
2160	机械远程—后跃炮	effect1	effects_21501	skillC_down						0	0		1-0	bdbox_eff	1	1				0	0		3		2			root	0			0	0				0	0	400	0	effects_20201_skillB2	effects_skillB2	effects_20201_skillB2	effects_skillB2		0	1			
2170	机械猩猩-锤	effect1	effects_21601	skillA_up						0	1		50-50	bdbox_eff	1.5	1				1	30350		1		0				0			0	0				0	0	400	0	0		0			0	1			
2180	机械猩猩-锤-预警	effect1	effects_21601	skillA_down						0	0		50-30	bdbox_eff	1.5	1				0	0		3		3				0			0	0				0	0	400	0	0		0			0	1			
2190	机械猩猩-重锤	effect1	effects_21601	skillB_up						0	1		100-50	bdbox_eff	1.5	1				1	30360		1		0				0			0	0				0	0	400	0	0		0			0	1			
2200	机械猩猩-重锤-预警	effect1	effects_21601	skillB_down						0	0		50-30	bdbox_eff	1.5	1				0	0		3		3				0			0	0				0	0	400	0	0		0			0	1			
2210	机械猩猩-冲撞1	effect1	effects_21601	skillC1						0	1		60-30	bdbox_eff	1.5	1				0	0		1		0				0			0	0				0	0	400	0	0		0			0	1			
2220	机械猩猩-冲撞2	effect1	effects_21601	skillC2						1	1		60-30	bdbox_eff	1.5	1				1	30370		1		0				0			0	0				0	0	400	1500	0		0			0	1			
2230	机械猩猩-冲撞预警	effect1	effects_21601	skillC_down						0	0		50-30	bdbox_eff	1.5	1				0	0		3		3				0			0	0				0	0	400	1500	0		0			0	1			
2240	机械猩猩-防御	effect1	effects_21601	skillD						0	1		50-30	bdbox_eff	1.5	1				1	30070		1		0				0			0	0				0	0	400	0	0		0			0	1			
2250	高阶机械文字-俯冲	effect1	effects_21701_skillAB	skillA_up						0	1		100-50	bdbox_eff	1	1				1	30290		1		0				0			0	0				0	0	400	1000	0		Effects_21701_skillAB	skillA_hurt		0	1			
2260	高阶机械文字-俯冲预警	effect1	effects_21701_skillAB	skillA_down						0	0		50-30	bdbox_eff	1	1				0	0		3		3				0			0	0				0	0	400	1000	0		0			0	1			
2270	高阶机械文字-反向俯冲	effect1	effects_21701_skillAB	skillA_up						0	1		100-50	bdbox_eff	1	1				1	30300		1		0				0			0	0				0	0	400	1000	0		Effects_21701_skillAB	skillA_hurt		0	1			
2280	高阶机械文字-自爆	effect1	effects_21701_skillAB	skillB_up						0	1		35-20	bdbox_eff	1	1				1	30310		3		2			root	0			0	0				0	0	400	1000	effects_20201_skillB2	effects_skillB2	effects_20201_skillB2	effects_skillB2		0	1			
2285	高阶机械文字-闪现特效	effect1	effects_21701_skillAB	skillC1						0	0		50-30	bdbox_eff	1	1				0	0		3		0				0			0	0				0	0	400	1000	0		0			0	1			
2290	高阶机械文字—尾针展示	effect1	effects_21701_skillAB	skillD						0	0		1-0	bdbox_eff	1	1				0	0		1		0				3	-1000_-1000_2000_2000		0	0				0	0	600	1500						0	1			
2291	高阶机械文字—尾针	effect2	effects_21701_skillAB	skillD2						1	1		35-35	bdbox_eff	1	2				2	30320		3		2			duzi	0		1	0	0				1	0	600	1500	0		effects_21701_skillAB	skillD1		0	1			
2300	高阶机械盾兵穿刺	effect1	effects_fight_21801	skillA						0	1		50-30	bdbox_eff	1	1				1	30380		1		0				0			0	0				0	0	400	0	0	0	effects_fight_21801	skillA1		0	1			
2310	高阶机械盾兵防御	effect1	effects_fight_21801	skillB						0	2		50-30	bdbox_eff	1	1				1	30390		1		0				0			0	0				0	0	400	0	0	0				0	1			
2320	高阶机械盾兵冲锋	effect1	effects_fight_21801	skillC1						0	2		50-30	bdbox_eff	1	1				1	30400-30400-30400-30400-30400		1		0				0			0	0				0	0	400	0	0	0	effects_fight_21801	skillC3		0	1			
2330	高阶机械盾兵群体护盾	effect1	effects_fight_21801	skillB						0	1		50-30	bdbox_eff	1	1				1	30391		1		0				0			0	0				0	0	400	0	0	0	effects_fight_21801	skillC3		0	1			
2410	高阶机械远程—子弹展示	effect1	effects_fight_21901	skillA						0	2		1-0	bdbox_eff	1	1				0	0		1		0				3	-1000_-1000_2000_2000		0	0				0	0	600	1500						0	1			
2420	高阶机械远程—子弹	effect2-effect4	effects_fight_21901skillA2	skillA2						1	2		35-35	bdbox_eff	1	2				2	30410		3		2	100		qiankouguan1	0		1	0	0				0	0	600	1500	0		effects_fight_21901	skillA1		0	1			
2430	高阶机械远程—子弹	effect3	effects_fight_21901skillA2	skillA2						1	2		35-35	bdbox_eff	1	2				2	30410		3		2	100		qiankouguan2	0		1	0	0				0	0	600	1500	0		effects_fight_21901	skillA1		0	1			
2440	高阶机械远程—导弹展示	effect1	effects_fight_21901	skillB						0	2		1-0	bdbox_eff	1	1				0	0		3		3							0	0				0	0	600	1500						0	1			
2450	高阶机械远程—导弹1	effect2	effects_fight_21901	skillB2						1	1		80-80	bdbox_eff	1	2				2	0		3		2			weapon_R02	3	-1000_-1000_2000_2000	1	8	0			500	1	2470	1000	2500						0	1			
2451	高阶机械远程—导弹1预警	effect2	effects_30201_skillC	effects_30201_skillC_down						0	0		80-80	bdbox_eff	0.7	1				0	0		3		1				3	-1000_-1000_2000_2000	1	0	0				0	0	800	2500						0	1			
2460	高阶机械远程—导弹2	effect3	effects_fight_21901	skillB2						1	1		80-80	bdbox_eff	1	2				2	0		3		2			weapon_L02	3	-1000_-1000_2000_2000	1	8	0			500	1	2470	1000	2500						0	1			
2461	高阶机械远程—导弹2预警	effect3	effects_30201_skillC	effects_30201_skillC_down						0	0		80-80	bdbox_eff	0.7	1				0	0		3		1				3	-1000_-1000_2000_2000	1	0	0				0	0	800	2500						0	1			
2470	高阶机械远程—导弹爆炸	effect1	effects_fight_21901	skillB3						0	2		50-50	bdbox_eff	1	1				1	30420		3		2				0			0	0				0	0	600	2500						0	1			
2480	高阶机械远程—后跃炮	effect1	effects_fight_21901	skillC			10000	2490		0	2		50-50	bdbox_eff	1	1				1	30430		3		3				0			0	0				0	0	400	0						0	1			
2490	高阶机械远程—后跃炮	effect1	effects_fight_21901	skillC1						0	0		1-0	bdbox_eff	1	1				0	0		3		2			dimian	0			0	0				0	0	400	0						0	1			
2500	高阶机械远程—激光炮	effect1	effects_fight_21901	skillD						0	2		50-50	bdbox_eff	1	1				1	30440-30440-30440-30440-30440		3		3				0			0	0				0	0	400	0	effects_fight_21901	skillD1	effects_fight_21901	skillD1		0	1			
2510	低阶机械盾兵穿刺	effect1	effects_21401_skillA	skilla1						0	2		50-30	bdbox_eff	1	1				1	30380		1		0				0			0	0				0	0	400	0	0	0	effects_21401_skillA	skilla2		0	1			
2520	低阶机械盾兵防御开始	effect1	effects_21401_skillB	skillb1						0	2		50-30	bdbox_eff	1	1				0			3		3				0			0	0				0	2530	400	0	0	0				0	1			
2530	低阶机械盾兵防御持续	effect1	effects_21401_skillB	skillb2						1	2		50-30	bdbox_eff	1	1				0			3		3				0			0	0				0	2540	400	1500	0	0				0	1			
2540	低阶机械盾兵防御结束	effect1	effects_21401_skillB	skillb3						0	2		50-30	bdbox_eff	1	1				0			3		3				0			0	0				0	0	400	0	0	0				0	1			
3010	低阶DEM近战—平砍	effect1	effects_20701_skillA	skillA						0	2		50-30	bdbox_eff	1	1				1	30060		1		0				0			0	0				0	0	400	0	0		effects_20701_skillA2	skillA		0	1			
3020	低阶近战DEM爪击	effect1	effects_20701_skillA	skillA						0	2		50-30	bdbox_eff	1	1				1	30150		1		0				0			0	0				0	0	400	0	0		effects_20701_skillA2	skillA		0	1			
3030	低阶近战DEM飞扑	effect1	effects_20701_skillB	skillB1						0	2		50-30	bdbox_eff	1	1				1	30160		1		0				0			0	0				0	0	400	0	0		effects_20701_skillB	skillB		0	1			
3040	低阶远程DEM—激光枪子弹	effect2-effect3-effect4	effects_fight_20801_skillA1	skillA1						1	2		20-20	bdbox_eff	1	2				2	30170		3		2			weapon_R	0		1	0	0				0	0	600	3000	0		effects_fight_20801_skillA	skillA2		0	1			
3050	低阶远程DEM—激光枪枪火	effect1	effects_fight_20801_skillA	skillA						0	1		50-30	bdbox_eff	1	1				0	0		1		0				0			0	0				0	0	400	0	0					0	1			
3055	低阶远程DEM—激光枪枪火	effect1	effects_fight_20801_skillC	skillC						0	1		50-30	bdbox_eff	1	1				0	0		3		2				0			0	0				0	0	400	0	0					0	1			
3056	低阶远程DEM—激光枪子弹上	effect2	effects_fight_20801_skillA1	skillA1						1	2		20-20	bdbox_eff	1	2				2	30170		3		2			weapon_R	0		1	7	15				0	0	600	3000	0		effects_fight_20801_skillA	skillA2		0	1			
3057	低阶远程DEM—激光枪子弹中	effect2	effects_fight_20801_skillA1	skillA1						1	2		20-20	bdbox_eff	1	2				2	30170		3		2			weapon_R	0		1	7	0				0	0	600	3000	0		effects_fight_20801_skillA	skillA2		0	1			
3058	低阶远程DEM—激光枪子弹下	effect2	effects_fight_20801_skillA1	skillA1						1	2		20-20	bdbox_eff	1	2				2	30170		3		2			weapon_R	0		1	7	-15				0	0	600	3000	0		effects_fight_20801_skillA	skillA2		0	1			
3060	低阶综合DEM—激光枪子弹	effect2-effect3	effects_fight_20901	skillA1						1	1		20-20	bdbox_eff	1	2				2	30180		3		2			bone	0		1	0	0				0	0	1000	1500	0		effects_fight_20901	skillA2		0	1			
3070	低阶综合DEM—激光枪枪火	effect1	effects_fight_20901	skillA						0	1		50-30	bdbox_eff	1	1				0	0		1		0				0			0	0				0	0	400	0	0					0	1			
3080	低阶综合DEM—随意领域（表现）	effect1	effects_fight_20901	skillAB						0	1		1-0	bdbox_eff	1	1				0			1		0			0	0			0	0				0	0	600	0	0					0	1			
3090	低阶综合DEM—随意领域（效果）	effect1	effects_air	effects_air						0	1		50-30	bdbox_eff	1	1				1	30190		1		0				0			0	0				0	0	600	0	0					0	1			
3091	低阶综合DEM—加速力场（表现）	effect1	effects_fight_20901_SkillAB	skillB						0	1		1-0	bdbox_eff	1	1				0			1		0			0	0			0	0				0	0	600	0	0					0	1			
3092	低阶综合DEM—加速力场（效果）	effect2	effects_air	effects_air						0	1		50-30	bdbox_eff	1	1				1	30191		1		0				0	-1000_-1000_2000_2000	1	0	0				0	0	600	0	0					0	1			
3100	高阶远程DEM—激光枪子弹	effect2-effect3-effect4	effects_21101_skillA1	skillA1						1	2		80-80	bdbox_eff	1	2				2	30200		3		2			effects_21101_skillB	0		1	0	0				0	0	600	1500	effects_21101_skillA2	skillA2	effects_21101_skillA2	skillA2		0	1			
3110	高阶远程DEM—激光枪枪火	effect1	effects_21101_skillA	skillA						0	1		50-30	bdbox_eff	1	1				0	0		1		0				0			0	0				0	0	400	0	0					0	1			
3120	高阶远程DEM—激光炮蓄力	effect1	effects_21101_skillB	skillB						0	1		50-30	bdbox_eff	1	1				0	0		1		0				0			0	0				0	0	400	0	0					0	1			
3130	高阶远程DEM—激光炮	effect1	effects_21101_skillB1	skillB1						0	1		50-50	bdbox_eff	1	1				1	30210-30210-30210		3		3				0			0	0				0	0	400	0	effects_21101_skillA2	skillB3	effects_21101_skillA2	skillB3		0	1			
3140	高阶综合DEM—激光枪子弹	effect2-effect3-effect4	effects_21201	skillA						1	1		20-20	bdbox_eff	1	2				2	30220		3		2			weapon_R	0		1	0	1				0	0	1200	1500	0		effects_21201	skillA2		0	1			
3150	高阶综合DEM—激光枪枪火	effect1	effects_21201	skillA3						0	1		50-30	bdbox_eff	1	1				0	0		3		3				0			0	0				0	0	400	0	0					0	1			
3160	高阶综合DEM—手雷	effect2	effects_21201	skillC						1	1		50-30	bdbox_eff	1	2				2	801007		3		2			bone37	2	-1000_-1000_2000_2000	1	8	0			150	0	3170	1200	5000	0					0	1			
3170	高阶综合DEM—手雷持续伤害开始	effect0	effects_21201	skillC1						0	1		50-30	bdbox_eff	1	1				0	0		3		2			root										3180	400							0	1			
3180	高阶综合DEM—手雷持续伤害	effect0	effects_21201	skillC2						1	1		50-30	bdbox_eff	1	1				1	30230-30230		3		2			root									0		400	3000	effects_21201	skillC3				0	1			
3190	高阶近战DEM爪击	effect1	effects_20701_skillAB	skillA						0	2		50-30	bdbox_eff	1	1				1	30150		1		0				0			0	0				0	0	400	0	0		effects_20701_skillAB	skillA4		0	1			
3200	高阶近战DEM飞扑	effect1	effects_20701_skillAB	skillBall						0	2		50-30	bdbox_eff	1	1				1	30160		1		0				0			0	0				0	0	400	0	0		effects_20701_skillAB	skillA3		0	1			
3201	高阶近战DEM飞扑2	effect1	effects_20701_skillAB	skillB2						0	2		50-30	bdbox_eff	1	1				1	30160		1		0				0			0	0				0	0	400	0	0		effects_20701_skillAB	skillA3		0	1			
3210	高阶近战DEM—加速霸体（表现）	effect1	effects_fight_20901	skillAB						0	1		1-0	bdbox_eff	1	1				0			1		0			0	0			0	0				0	0	600	0	0					0	1			
3220	高阶近战DEM—加速霸体（效果）	effect2	effects_air	effects_air						0	1		50-30	bdbox_eff	1	1				1	30191		1		0				0	-1000_-1000_2000_2000	1	0	0				0	0	600	0	0					0	1			
3230	高阶远程DEM—喷火器	effect1	effects_21101_skillB2	skillBzong						0	2		50-30	bdbox_eff	1	1				1	30211		1		0				0			0	0				0	0	400	0	0					0	1			
3240	高阶远程DEM—引力球蓄力	effect1	effects_21101_skillC	skillC1						0	2		50-30	bdbox_eff	1	1				0	0		1		0				0			0	0				0	0	400	0	0					0	1			
3250	高阶远程DEM—引力球发射后座烟雾	effect1	effects_21101_skillCyanwu	animation						0	2		50-30	bdbox_eff	1	1				0	0		1		0				0			0	0				0	0	400	0	0					0	1			
3260	高阶远程DEM—引力球	effect2	effects_21101_skillC	skillC2						1	2		20-20	bdbox_eff	1	2				0	0		3		3	100			0		1	0	1				0	3270	300	1000	0					0	1			
3270	高阶远程DEM—引力球发作	effect1	effects_21101_skillC	skillC4start						0	1		50-30	bdbox_eff	1	1				0	0		3		2				0			0	0				0	3280	400	0	0					0	1			
3280	高阶远程DEM—引力球持续	effect1	effects_21101_skillC	skillC3						1	1		100-100	bdbox_eff	1	1	1	-200		0	0		3		2				0			0	0				0	3290	400	3000	0					0	1			
3290	高阶远程DEM—引力球消失	effect1	effects_21101_skillC	skillC5end						0	1		50-30	bdbox_eff	1	1				0	0		3		2				0			0	0				0	0	400	0	0					0	1			
3300	高阶综合DEM—音波干扰开始手部	effect1	effects_21201	skillB						0	1		1-0	bdbox_eff	1	1				0			1		0			0	0			0	0				0	0	600	0	0					0	1			
3310	高阶综合DEM—音波干扰开始	effect1	effects_21201_skillB	skillB						0	0		1-0	bdbox_eff	1	1				0			1		0			0	0			0	0				0	0	600	0	0					0	1			
3320	高阶综合DEM—音波干扰持续手部	effect1	effects_21201	skillB1						1	1		1-0	bdbox_eff	1	1				0			1		0			0	0			0	0				0	0	600	5000	0					0	1			
3330	高阶综合DEM—音波干扰持续	effect1	effects_21201_skillB	skillB1						1	0		1-0	bdbox_eff	1	1				1	30231		1		0			0	0			0	0				0	0	600	5000	0					0	1			
3340	高阶综合DEM—音波干扰结束手部	effect1	effects_21201	skillB2						0	1		1-0	bdbox_eff	1	1				0			1		0			0	0			0	0				0	0	600	0	0					0	1			
3350	高阶综合DEM—音波干扰结束	effect1	effects_21201_skillB	skillB2						0	0		1-0	bdbox_eff	1	1				0			1		0			0	0			0	0				0	0	600	0	0					0	1			
3360	低阶近战能量—拳头攻击	effect1	effects_fight_22002	skillA						0	1		50-30	bdbox_eff	1	1				1	30470		1		0				0			0	0				0	0	400	0	0		effects_fight_22002	skillA2		0	1			
3370	低阶近战能量—震飞	effect1	effects_fight_22002	skillB						0	1		50-30	bdbox_eff	1	1				1	30480		1		0				0			0	0				0	0	400	0	0		effects_fight_22002	skillA2		0	1			
3380	低阶远程能量—慢电球展示	effect1	effects_22101_skillA	skilla1						0	1		50-30	bdbox_eff	1	1				0	0		3		3				0			0	0				0	0	400	0	0					0	1			
3390	低阶远程能量—电球	effect2	effects_22101_skillA	skilla2						1	1		20-20	bdbox_eff	1	2				1	30490		3		2			l_hand	0		1	0	0				0	0	150	10000			effects_fight_22002	skillA2		0	1			
3400	低阶远程能量—落雷展示	effect1	effects_22101_skillB	skillb1						0	1		1-0	bdbox_eff	1	1				0	0		3		3							0	0				0	0	600	0						0	1			
3410	低阶远程能量—落雷	effect2	effects_22101_skillB	skillb2						0	1		50-30	bdbox_eff	1	1				1	30500		3		1				3	-1000_-1000_2000_2000	1	0	0							0						0	1			
3420	低阶近战能量—能量手	effect1	effects_22201_skillA	skilla1						0	1		50-30	bdbox_eff	1	1				1	30510		1		0				0			0	0				0	0	400	0	0		effects_22201_skillA	skilla2		0	1			
3430	低阶近战能量—减速立场开始	effect1	effects_22201_skillB	skillb1						0	1		50-30	bdbox_eff	1	1				0			3		3				0			0	0				0	3440	400	0	0					0	1			
3440	低阶近战能量—减速立场持续	effect1	effects_22201_skillB	skillb2						1	1		50-30	bdbox_eff	1	1				1	30520		3		3				0			0	0				0		400	5000	0					0	1			
3450	低阶近战能量—减速立场结束	effect1	effects_22201_skillB	skillb3						0	1		50-30	bdbox_eff	1	1				0			3		3				0			0	0				0	0	400	0	0					0	1			
3460	高阶近战能量—拳头攻击	effect1	fight_22302	skillAall						0	1		50-30	bdbox_eff	0.35	1				1	30530		1		0				0			0	0				0	0		0	0					0	1			
3470	高阶近战能量—震飞表现	effect1	fight_22302	skillB						0	1		50-30	bdbox_eff	0.35	1				0			1		0				0			0	0				0	0		0	0					0	1			
3480	高阶近战能量—震飞伤害	effect1	fight_22302	skillB2						0	1		50-30	bdbox_eff	0.35	1				1	30540		1		0				0			0	0				0	0		0	0					0	1			
3490	高阶近战能量—蓄力攻击表现	effect1	fight_22302	skillC						0	1		50-30	bdbox_eff	0.35	1				0			1		0				0			0	0				0	0		0	0					0	1			
3500	高阶近战能量—蓄力攻击伤害	effect1	fight_22302	skillC2						0	1		50-30	bdbox_eff	0.35	1				1	30550		1		0				0			0	0				0	0		0	0					0	1			
3510	高阶远程能量—慢电球展示	effect1	effects_22401_skillA	skilla1						0	1		50-30	bdbox_eff	1	1				0	0		1		0				0			0	0				0	0	400	0	0					0	1			
3520	高阶远程能量—电球	effect2	effects_22401_skillA	skilla3						1	1		50-20	bdbox_eff	1	2				1	30560		3		2	70		bone44	0		1	0	0				0	0	150	10000						0	1			
3530	高阶远程能量—落雷展示	effect1	effects_22401_skillB	skillb						0	1		1-0	bdbox_eff	1	1				0	0		3		3							0	0				0	0	600	0						0	1			
3540	高阶远程能量—落雷	effect2	effects_22401_skillB	skillb2						0	1		50-30	bdbox_eff	1	1				1	30570		3		1				2	-1000_-1000_2000_2000	1	0	0							0						0	1			
3550	高阶远程能量—分裂	effect1	fight_22302	skillC						0	1		50-30	bdbox_eff	0.35	1				0	0		3		3	-30			0			0	0				0	0	400	0	0					0	1			
3551	高阶远程能量—分裂爆开	effect2	effects_22501_skillB	skillb1						0	1		50-30	bdbox_eff	1	1				0	0		3		3				0			0	0				0	0	400	0	0					0	1			
3552	高阶远程能量—分裂召唤特效1	effect1	effects_22401_skillC	skillc2						0	1		50-30	bdbox_eff	1	1				1	0		3		3	70			5	0_0_50_5		0	0				0	0	400	0	0					0	1	hurt1	100002	2
3553	高阶远程能量—分裂召唤特效2	effect1	effects_22401_skillC	skillc2						0	1		50-30	bdbox_eff	1	1				1	0		3		3	-70			5	-50_0_50_5		0	0				0	0	400	0	0					0	1	hurt1	100002	2
3560	高阶综合能量—能量手	effect1	effects_22501_skillA	skilla1						0	1		50-30	bdbox_eff	1	1				1	30580		3		3				0			0	0				0	0	400	0	0		effects_22501_skillA	skilla2		0	1			
3570	高阶综合能量—警戒线手部特效	effect2	effects_22501_skillC	skillc6						0	1		50-30	bdbox_eff	1	1				0	0		3		2			r_hand02	0			0	0				0	0	400	0	0					0	1			
3580	高阶综合能量—警戒线出现	effect2	effects_22501_skillC	skillc1						0	0		50-30	bdbox_eff	1	1				0	0		3		3	30			0			0	0				0	3590	400	0	0					0	1			
3590	高阶综合能量—警戒线循环	effect1	effects_22501_skillC	skillc2						1	0		50-30	bdbox_eff	1	1				1	30590		3		3	30			0			0	0				0	3600	400	3000			effects_22501_skillA	skilla2		0	1			
3600	高阶综合能量—警戒线消失	effect1	effects_22501_skillC	skillc3						0	0		50-30	bdbox_eff	1	1				0	0		3		2				0			0	0				0	0	400	0	0					0	1			
3610	高阶综合能量—冲撞火花	effect2	effects_22501_skillD	skilld1						1	1		50-30	bdbox_eff	1	1				1	30600		1		0				0			0	0				0	0	400	9999	0		effects_22501_skillA	skilla2		0	1			
3620	高阶综合能量—冲撞预警开始	effect1	effects_22501_skillD	skilld_yujing						0	0		50-30	bdbox_eff	1	1				0	0		3		3				0			0	0				0	3630	400	0	0					0	1			
