刷怪ID	关卡备注（策划看）	关卡备注（策划看）	怪物ID	朝向	怪池ID(怪池ID+怪池刷出怪物数量)	等级（通过skillEffect触发的怪物等级跟随召唤者）	波次	刷怪器类型(1-常规，即现有类型；2-循环，3-定时，4-极限)	刷怪轮数(以所有波次刷完为1轮)	定时(循环刷怪，极限刷怪的下一轮怪刷出的等待时间；定时刷怪刷出下一轮怪的间隔时间)	刷怪暂停条件类型(1-击杀能力检测，2-数量上限检测)	刷怪暂停条件类型参数(击杀能力检测填间隔时间，单位秒；数量上限检测填存活怪物数量上限)	刷怪位置（1随机刷新，2地图中心刷新，3地图左侧刷新，4地图右侧刷新）	是否预警	助战角色是否出现（0或不配时不刷新助战角色。1刷新助战角色）
3000535		无尽副本层数179		2	{10201:2,10202:1,10203:1,10303:2}	179	1	1	1				1	0	
3000536		无尽副本层数179		2	{10101:2,10202:1,10203:1}	179	1	4	10	1250	1	6000	1	1	
3000537		无尽副本层数179		2		179	1	1	1				1	0	
3000538		无尽副本层数180	40010-40002-40003	2		180	1	1	1				4	1	
3000539		无尽副本层数180		2		180	1	1	1				1	0	
3000540		无尽副本层数180		2		180	1	1	1				1	0	
3000541		无尽副本层数181		2	{10201:2,10101:2}	181	1	1	1				1	0	
3000542		无尽副本层数181		2	{10202:2,10101:2}	181	1	1	1				1	1	
3000543		无尽副本层数181		2	{10203:1,10101:1}	181	1	3	3	1500			1	0	
3000544		无尽副本层数182		2	{10401:2,10301:2}	182	1	1	1				1	0	
3000545		无尽副本层数182		2	{10402:1,10302:1}	182	1	3	2	1000			1	0	
3000546		无尽副本层数182		2	{10403:2,10303:2}	182	1	4	2	1250			1	1	
3000547		无尽副本层数183		2	{10201:2,10401:1,10402:1,10303:2}	183	1	1	1				1	0	
3000548		无尽副本层数183		2	{10101:2,10202:1,10203:1,10501:1}	183	1	1	1				1	1	
3000549		无尽副本层数183		2		183	1	1	1				1	0	
3000550		无尽副本层数184		2	{10101:2,10401:2}	184	1	1	1				1	0	
3000551		无尽副本层数184		2	{10102:2,10402:2}	184	1	4	1	1250			1	0	
3000552		无尽副本层数184		2	{10203:1,10303:1}	184	1	3	3	1500			1	1	
3000553		无尽副本层数185		2	{10401:1,10402:1,10403:1,10301:1,10302:1,10303:1}	185	1	1	1				1	0	
3000554		无尽副本层数185		2	{10201:2,10202:1,10203:1,10101:2}	185	1	4	2	1250			1	1	
3000555		无尽副本层数185		2		185	1	1	1				1	0	
3000556		无尽副本层数186		2	{10101:2,10201:2,10202:2}	186	1	1	1				1	0	
3000557		无尽副本层数186		2	{10101:2,10201:2,10203:2}	186	1	1	1				1	0	
3000558		无尽副本层数186		2	{10101:2,10201:2,10202:1,10203:1}	186	1	3	2	1250			1	1	
3000559		无尽副本层数187		2	{10401:2,10402:2,10303:2}	187	1	1	1				1	0	
3000560		无尽副本层数187		2	{10301:1,10402:2,10303:1,10501:1}	187	1	1	1				1	1	
3000561		无尽副本层数187		2		187	1	1	1				1	0	
3000562		无尽副本层数188		2	{10101:2,10203:2}	188	1	1	1				1	0	
3000563		无尽副本层数188		2	{10101:1,10202:1}	188	1	3	3	1250			1	0	
3000564		无尽副本层数188		2	{10201:2,10102:2,10103:1}	188	1	4	2	1250			1	1	
3000565		无尽副本层数189		2	{10401:2,10402:2,10303:2}	189	1	1	1				1	0	
3000566		无尽副本层数189		2	{10401:1,10402:1,10303:1}	189	1	4	10	1250		6000	1	1	
3000567		无尽副本层数189		2		189	1	1	1				1	0	
3000568		无尽副本层数190	40010-40002-40003	2		190	1	1	1				4	1	
3000569		无尽副本层数190		2		190	1	1	1				1	0	
3000570		无尽副本层数190		2		190	1	1	1				1	0	
3000571		无尽副本层数191		2	{10401:2,10301:2}	191	1	1	1				1	0	
3000572		无尽副本层数191		2	{10402:1,10302:1}	191	1	3	2	1000			1	0	
3000573		无尽副本层数191		2	{10403:2,10303:2}	191	1	4	2	1250			1	1	
3000574		无尽副本层数192		2	{10201:4,10102:2}	192	1	1	1				1	0	
3000575		无尽副本层数192		2	{10101:1,10203:1}	192	1	3	4	750			1	0	
3000576		无尽副本层数192		2	{10101:2,10201:2,10203:1,10202:1}	192	1	1	1				1	1	
3000577		无尽副本层数193		2	{10401:1,10402:1,10403:1,10301:1,10302:1,10303:1}	193	1	1	1				1	0	
3000578		无尽副本层数193		2	{10201:2,10102:1,10103:1,10501:1}	193	1	1	1				1	1	
3000579		无尽副本层数193		2		193	1	1	1				1	0	
3000580		无尽副本层数194		2	{10201:2,10101:2}	194	1	1	1				1	0	
3000581		无尽副本层数194		2	{10202:1,10101:1}	194	1	3	3	1250			1	0	
3000582		无尽副本层数194		2	{10203:2,10101:2}	194	1	4	2	1250			1	1	
3000583		无尽副本层数195		2	{10301:1,10401:1}	195	1	3	4	500			1	0	
3000584		无尽副本层数195		2	{10302:1,10402:1}	195	1	3	4	500			1	0	
3000585		无尽副本层数195		2	{10303:2,10403:2}	195	1	4	2	1250			1	1	
3000586		无尽副本层数196		2	{10201:2,10202:1,10203:1,10101:2}	196	1	1	1				1	0	
3000587		无尽副本层数196		2	{10301:1,10402:2,10303:1,10501:1}	196	1	1	1				1	1	
3000588		无尽副本层数196		2		196	1	1	1				1	0	
3000589		无尽副本层数197		2	{10101:2,10202:2}	197	1	1	1				1	0	
3000590		无尽副本层数197		2	{10101:1,10201:1}	197	1	3	4	750			1	0	
3000591		无尽副本层数197		2	{10203:1,10101:1}	197	1	3	6	500			1	1	
3000592		无尽副本层数198		2	{10301:2,10402:2}	198	1	1	1				1	0	
3000593		无尽副本层数198		2	{10303:2,10403:2}	198	1	1	1				1	0	
3000594		无尽副本层数198		2	{10401:2,10402:2,10303:2}	198	1	1	1				1	1	
3000595		无尽副本层数199		2	{10101:2,10202:1,10203:1}	199	1	3	2	750			1	0	
3000596		无尽副本层数199		2	{10401:1,10402:1,10303:2}	199	1	4	10	1250	1	6000	1	1	
3000597		无尽副本层数199		2		199	1	1	1				1	0	
3000598		无尽副本层数200	40010-40002-40003	2		200	1	1	1				4	1	
3000599		无尽副本层数200		2		200	1	1	1				1	0	
3000600		无尽副本层数200		2		200	1	1	1				1	0	
				2											
				2											
				2											
				2											
				2											
4000001		联机副本1	40013	2		20	1	1	1				2	1	
4000002		联机副本2	40013	2		20	1	1	1				2	1	
4000003		联机副本3	40013	2		20	1	1	1				2	1	
															
															
															
															
101	低阶AST近战	新1-1简单波1	1010	2		1	1	1	1				1	0	
102	低阶AST远程	新1-1简单波1	1020	2		1	1	1	1				1	0	
103	低阶AST综合	新1-1简单波1	1050	2		1	1	1	1				1	0	
104	高阶AST近战	新1-1简单波1	1060	2		1	1	1	1				1	0	
105	高阶AST远程	新1-1简单波1	1070	2		1	1	1	1				1	0	
106	高阶AST综合	新1-1简单波1	1080	2		1	1	1	1				1	0	
107	低阶机械近战	新1-1简单波1	2000	2		1	1	1	1				1	0	
108	低阶机械远程	新1-1简单波1	2020	2		1	1	1	1				1	0	
109	低阶机械综合	新1-1简单波1	2010	2		1	1	1	1				1	0	
110	高阶机械近战	新1-1简单波1	2030	2		1	1	1	1				1	0	
111	高阶机械远程	新1-1简单波1	2050	2		1	1	1	1				1	0	
112	高阶机械综合	新1-1简单波1	2040	2		1	1	1	1				1	0	
113	低阶DEM近战	新1-1简单波1	3000	2		1	1	1	1				1	0	
114	低阶DEM远程	新1-1简单波1	3010	2		1	1	1	1				1	0	
115	低阶DEM综合	新1-1简单波1	3020	2		1	1	1	1				1	0	
116	高阶DEM近战	新1-1简单波1	3030	2		1	1	1	1				1	0	
117	高阶DEM远程	新1-1简单波1	3040	2		1	1	1	1				1	0	
118	高阶DEM综合	新1-1简单波1	3050	2		1	1	1	1				1	0	
119	低阶能量体近战	新1-1简单波1	4000	2		1	1	1	1				1	0	
120	低阶能量体远程	新1-1简单波1	4010	2		1	1	1	1				1	0	
121	低阶能量体综合	新1-1简单波1	4020	2		1	1	1	1				1	0	
122	高阶能量体近战	新1-1简单波1	4030	2		1	1	1	1				1	0	
123	高阶能量体远程	新1-1简单波1	4040	2		1	1	1	1				1	0	
124	高阶能量体综合	新1-1简单波1	4050	2		1	1	1	1				1	0	
