	剧本号	约会类型(1主线2日常4特殊）	条件	分支节点权重	触发几率	名称	文本内容	文字显示方式(1:逐个出现;2:直接出现)	特殊标注文字配置	文字框	选项类型	特殊选项	插入图片	插入图片1	插入图片2	插入图片3	快进停止	跳转（选项）	注释（1选项2收束3选项+收束4剧本开始5出现选项6单一选项7未使用）	人物模型1	模型出现方式1	模型消失方式1	人物动作1	快进时是否忽略1	人物面部1	表情包1	表情动作1	站位1	坐标偏移1	大小1	人物模型2	模型出现方式2	模型消失方式2	人物动作2	快进时是否忽略2	人物面部2	表情包2	表情动作2	站位2	坐标偏移2	大小2	人物模型3	模型出现方式3	模型消失方式3	人物动作3	快进时是否忽略3	人物面部3	表情包3	表情动作3	站位3	坐标偏移3	大小3	抖动效果参数	抖动对象(0:背景，1：模型1,2：模型2,3：模型3)	电话表现路径	电话表现动作	特效路径	特效动画	循环特效路径	循环特效动画	背景	背景出现	背景效果(1：灰色，2：红色)	背景大小	运镜时间	背景坐标(中心点偏移)	bgm	背景音大小(1-100)	语音	角色嘴部动画	场景音效	普通音效	cg	CG锁定时间	事件类型	评分	显示评分	是否隐藏ui	自动下一句	是否回忆	是否旁白	奖励内容	重复完成奖励内容	可完成次数	视频	视频	结局	节点消耗	节点奖励	小游戏	规则	随机文本1	随机文本2
29501208	2104002	2	{}		100		拿糖果的兔子突然关上了它的糖果罐。	1	{}			{}	{}					29501209		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29501209	2104002	2	{}		100	1	「啊啊啊啊……它怎么会动！」	1	{}			{}	{}					29501210		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29501210	2104002	2	{}		100		兔子抱着它的糖果罐窜进了沙发里。	1	{}			{}	{}					29501211		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29501211	2104002	2	{}		100		我凑近沙发想看它消失的地方，突然被一股力量吸了进去。	1	{}			{}	{}					29501212		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29501212	2104002	2	{}		100	1	「什么！！！啊！」	1	{}			{}	{}					29501213											{}											{}	1.2										{}	1.2												1		{}																{}	{}					{}	{}		{}		
29501213	2104002	2	{}		100		我坠落到一个柔软的白色软垫上。	1	{}			{}	{}					29501214	2										{}											{}	1.2										{}	1.2									scene/bg/bg_wanoudian2.png			1	-1	{}																{}	{}					{}	{}		{}		
29501214	2104002	2	{}		100	1	「这是什么地方？」	1	{}			{}	{}					29501215											{}											{}	1.2										{}	1.2												1		{}																{}	{}					{}	{}		{}		
29501215	2104002	2	{}		100		我向四周望了望，发现仍然是在玩偶店里	1	{}			{}	{}					29501216											{}											{}	1.2										{}	1.2												1		{}																{}	{}					{}	{}		{}		
29501216	2104002	2	{}		100		不过这里的玩偶店变得非常巨大！	1	{}			{}	{}					29501217											{}											{}	1.2										{}	1.2												1		{}																{}	{}					{}	{}		{}		
29501217	2104002	2	{}		100		不……应该是我变得非常小。	1	{}			{}	{}					29602101-29602201-29602301	5										{}											{}	1.2										{}	1.2												1		{}																{}	{}					{}	{}		{}		
29501302	2104002	2	{}		100	时崎狂三	「啊咧？是那只猫咪玩偶吗？」	1	{}			{}	{}					29501303	2	10404			id_pose_6		id_look_11			2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29501303	2104002	2	{}		100		狂三饶有兴致地看了过去。	1	{}			{}	{}					29501304		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29501304	2104002	2	{}		100		看来我的推荐没有错。	1	{}			{}	{}					29501305		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29501305	2104002	2	{}		100	1	「狂三喜欢猫吗？」	1	{}			{}	{}					29501306		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29501306	2104002	2	{}		100	时崎狂三	「嗯，喜欢，猫很可爱啊。」	1	{}			{}	{}					29501307		1			id_pose_6		id_look_11	103_eff	id_sun	2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29501307	2104002	2	{}		100		狂三走过去，摸了摸猫玩偶的头。	1	{}			{}	{}					29501308		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29501308	2104002	2	{}		100	1	「很柔软的样子，就买下它可以吗？」	1	{}			{}	{}					29501309		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29501309	2104002	2	{}		100	时崎狂三	「可以哦，我看到旁边海报上写着……买玩偶送玩偶装？」	1	{}			{}	{}					29501310		1			id_pose_10		id_look_3			2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29501310	2104002	2	{}		100	1	「是挂在旁边的猫咪玩偶装吗？」	1	{}			{}	{}					29501311		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29501311	2104002	2	{}		100	时崎狂三	「嗯，看样子是的呢。」	1	{}			{}	{}					29501312		1			id_pose_6		id_look_5			2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29501312	2104002	2	{}		100		我看了看挂在旁边的玩偶装，既可爱，又性感。	1	{}			{}	{}					29501313		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29501313	2104002	2	{}		100	1	「黑色和红色的玩偶装，很适合狂三呢，要去试试吗？」	1	{}			{}	{}					29501314		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29501314	2104002	2	{}		100	时崎狂三	「 %s 同学……想看我穿吗？」	1	{}			{}	{}					29501315		1			id_pose_7		id_look_6	103_eff	id_heart	2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29501315	2104002	2	{}		100		我有些害羞地挠了挠后脑。	1	{}			{}	{}					29501316		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29501316	2104002	2	{}		100	1	「啊啊啊……不是……如果狂三不想穿……」	1	{}			{}	{}					29501317		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29501317	2104002	2	{}		100	时崎狂三	「可以哦，如果 %s 同学想看，我去试试好了。」	1	{}			{}	{}					29501318		1			id_pose_9		id_look_11			2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29501318	2104002	2	{}		100		我坐在沙发上，等狂三去试衣间换衣服。	1	{}			{}	{}					1029501319		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
1029501319	2104002		{}					1	{}			{}	{}					29501319											{}											{}											{}										scene/bg/bg_wanoudian2.png	2		1	-1	{}																{}	{}					{}	{}		{}		
29501319	2104002	2	{}		100		突然我发现，刚刚的猫玩偶，骤然变得和狮子一样大。	1	{}			{}	{}					29501320											{}											{}	1.2										{}	1.2												1		{}																{}	{}					{}	{}		{}		
29501320	2104002	2	{}		100	1	「狂三小心。」	1	{}			{}	{}					29501321											{}											{}	1.2										{}	1.2												1		{}																{}	{}					{}	{}		{}		
29501321	2104002	2	{}		100		我迅速跑到狂三的试衣间门口。	1	{}			{}	{}					29603101-29603201	5										{}											{}	1.2										{}	1.2												1		{}																{}	{}					{}	{}		{}		
29502101	2104002	2	{}		100		「在我心里最可爱的是狂三。」	1	{}			{}	{}					29502102	1	10404			id_pose_9		id_look_10			2	{}	1.2										{}	1.2										{}	1.2									scene/bg/bg_wanoudian1.png			1	-1	{}	sound/bgm/date_002.mp3									10	1					{}	{}					{}	{}		{}		
29502201	2104002	2	{}		100		「我觉得那个猫玩偶很可爱。」	1	{}			{}	{}					29501302	1	10404			id_pose_9		id_look_10			2	{}	1.2										{}	1.2										{}	1.2									scene/bg/bg_wanoudian1.png			1	-1	{}	sound/bgm/date_002.mp3									5	1					{}	{}					{}	{}		{}		
29502102	2104002	2	{}		100		狂三低下头，脸颊有些绯红。	1	{}			{}	{}					29502103		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29502103	2104002	2	{}		100	时崎狂三	「真的么…… %s 同学。」	1	{}			{}	{}					29502104		1			id_pose_12		id_look_5			2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29502104	2104002	2	{}		100	1	「我是说真的……狂三同学……真的比这里所有的玩偶都可爱啊。」	1	{}			{}	{}					29502105		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29502105	2104002	2	{}		100		我用手指挠了挠脸颊，有些不好意思。	1	{}			{}	{}					29502106		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29502106	2104002	2	{}		100	时崎狂三	「嘛…… %s 同学可真会讨女孩子开心呢。」	1	{}			{}	{}					29502107		1			id_pose_12		id_look_5	103_eff	id_heart	2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29502107	2104002	2	{}		100	1	「哎？是吗……」	1	{}			{}	{}					29502108		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29502108	2104002	2	{}		100	时崎狂三	「 %s 同学……身边有很多女孩子吧，人类和……和[精灵]。」	1	{}			{}	{}					29502109		1			id_pose_3		id_look_11			2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29502109	2104002	2	{}		100	1	「啊……是……但是，狂三是特别的！」	1	{}			{}	{}					29502110		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29502110	2104002	2	{}		100	时崎狂三	「哦？~特别的存在吗？……那……哪里是最特别的呢？」	1	{}			{}	{}					29604101-29604201	5	1			id_pose_9		id_look_11			2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29601101	2104002	2	{}		100		「救我！」	1	{}			{}	{}					29601102	1	10404			id_pose_5		id_look_4			2	{}	1.2										{}	1.2										{}	1.2									scene/bg/bg_wanoudian2.png			1	-1	{}	sound/bgm/date_002.mp3										1					{}	{}					{}	{}		{}		
29601201	2104002	2	{}		100		「别管我，快走！」	1	{}			{}	{}					1029601102	1	10404			id_pose_5		id_look_4			2	{}	1.2										{}	1.2										{}	1.2									scene/bg/bg_wanoudian2.png			1	-1	{}	sound/bgm/date_002.mp3									10	1					{}	{}					{}	{}		{}		
1029601102	2104002		{}					1	{}			{}	{}					29601102											{}											{}											{}										scene/bg/bg_wanoudian2.png	2		1	-1	{}																{}	{}					{}	{}		{}		
29601102	2104002	2	{}		100		我被悬挂在空中，突然看见一身灵装的狂三。	1	{}			{}	{}					29601103		10401			id_pose_9		id_look_10			2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29601103	2104002	2	{}		100	时崎狂三	「啊啦啊啦~ %s 同学可是我的猎物呢！」	1	{}			{}	{}					29601104		1			id_pose_11		id_look_12	103_eff	id_surprise	2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29601104	2104002	2	{}		100	时崎狂三	「我呢……不喜欢有人染指我的东西！」	1	{}			{}	{}					29601105		1			id_pose_3		id_look_11			2	{}	1.4										{}	1.2										{}	1.2												1.2		{}											1					{}	{}					{}	{}		{}		
29601105	2104002	2	{}		100		狂三的笑容里带着威严，她抬手一枪，精准打断了章鱼触手。	1	{}			{}	{}					29601106		1								2	{}	1.4										{}	1.2										{}	1.2												1.2		{}											1					{}	{}					{}	{}		{}		
29601106	2104002	2	{}		100		我脸着地落在地上，摔得很疼，抬头发现狂三站在我身前。	1	{}			{}	{}					29601107		1								2	{}	1.4										{}	1.2										{}	1.2												1.2		{}											1					{}	{}					{}	{}		{}		
29601107	2104002	2	{}		100	1	「疼……疼……疼」	1	{}			{}	{}					29601108		1								2	{}	1.4										{}	1.2										{}	1.2												1.2		{}											1					{}	{}					{}	{}		{}		
29601108	2104002	2	{}		100	时崎狂三	「真是弱呢， %s 同学。」	1	{}			{}	{}					29601109		1			id_pose_9		id_look_11			2	{}	1.4										{}	1.2										{}	1.2												1.2		{}											1					{}	{}					{}	{}		{}		
29601109	2104002	2	{}		100		狂三歪着头注视我。	1	{}			{}	{}					29601110		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29601110	2104002	2	{}		100	1	「这……这到底怎么回事？」	1	{}			{}	{}					29701101-29701201-29701301	5	1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29601202	2104002	2	{}		100		我一口咬住章鱼触手，挣脱了它的束缚。	1	{}			{}	{}					29601203		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29601203	2104002	2	{}		100	1	「怎么办？往哪里逃啊？」	1	{}			{}	{}					29601204		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29601204	2104002	2	{}		100		我惊慌失措地牵着狂三的手。	1	{}			{}	{}					29601205		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29601205	2104002	2	{}		100	时崎狂三	「前面……前面有一只兔子！好像是我们之前见过它。」	1	{}			{}	{}					29601206		1			id_pose_9		id_look_11			2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29601206	2104002	2	{}		100		我看了过去，正好是玩偶店门口的那只。	1	{}			{}	{}					29601207		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29601207	2104002	2	{}		100	1	「我们跟着它逃走吧。」	1	{}			{}	{}					29601208		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29601208	2104002	2	{}		100		兔子窜进了玩偶店的一扇旋转门里，我们也跟着进去了。	1	{}			{}	{}					29601209		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29601209	2104002	2	{}		100	1	「……啊啊啊啊啊啊啊！」	1	{}			{}	{}					29601210		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29601210	2104002	2	{}		100		旋转门后面没有路，我感觉我掉进了一个深坑里，开始急速下坠。	1	{}			{}	{}					29501213		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29602101	2104002	2	{}		100		「狂三呢？狂三在哪里？」	1	{}			{}	{}					29602102	1										{}											{}	1.2										{}	1.2									scene/bg/bg_wanoudian2.png			1	-1	{}	sound/bgm/date_002.mp3									10						{}	{}					{}	{}		{}		
29602201	2104002	2	{}		100		「兔子呢？我追的兔子在哪里？」	1	{}			{}	{}					29602202	1										{}											{}	1.2										{}	1.2									scene/bg/bg_wanoudian2.png			1	-1	{}	sound/bgm/date_002.mp3															{}	{}					{}	{}		{}		
29602301	2104002	2	{}		100		「怎么办？我要怎么回去？」	1	{}			{}	{}					29602302	1										{}											{}	1.2										{}	1.2									scene/bg/bg_wanoudian2.png			1	-1	{}	sound/bgm/date_002.mp3															{}	{}					{}	{}		{}		
29602102	2104002	2	{}		100	1	「狂三！！——狂三同学你在附近吗？」	1	{}			{}	{}					29602103											{}											{}	1.2										{}	1.2												1		{}																{}	{}					{}	{}		{}		
29602103	2104002	2	{}		100	时崎狂三	「这里哦， %s 君。」	1	{}			{}	{}					29602104		10401			id_pose_12		id_look_5			2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29602104	2104002	2	{}		100		狂三的声音从身后传来，我转过身，正好看见身穿灵装的狂三。	1	{}			{}	{}					29602105		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29602105	2104002	2	{}		100	1	「狂三……这里……到底是？」	1	{}			{}	{}					29602106		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29602106	2104002	2	{}		100		我完全搞不清现在的状况了……	1	{}			{}	{}					29602107		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29602107	2104002	2	{}		100	时崎狂三	「很遗憾……我也不知道哦~不过，它应该很清楚吧。」	1	{}			{}	{}					29602108		1			id_pose_3		id_look_6			2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29602108	2104002	2	{}		100		狂三指了指我的身后，那里有一个巨大的兔子玩偶。	1	{}			{}	{}					29602109		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29602109	2104002	2	{}		100	1	「啊啊啊！——」	1	{}			{}	{}					29602110		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29602110	2104002	2	{}		100		我吓得后退几步。	1	{}			{}	{}					29602111		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29602111	2104002	2	{}		100	时崎狂三	「兔子先生，可以请问下，为什么要将我们困在这里吗？」	1	{}			{}	{}					29602112		1			id_pose_12		id_look_5	103_eff	id_surprise	2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29602112	2104002	2	{}		100		兔子玩偶没有回答。	1	{}			{}	{}					29602113		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29602113	2104002	2	{}		100	时崎狂三	「这可难办了呢……」	1	{}			{}	{}					29602114		1			id_pose_3		id_look_11			2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29602114	2104002	2	{}		100	1	「为什么兔子先生会这么做？」	1	{}			{}	{}					29602115		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29602115	2104002	2	{}		100	时崎狂三	「或许……是因为她太寂寞了吧。」	1	{}			{}	{}					29602116		1			id_pose_9		id_look_11			2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
