	剧本号	约会类型(1主线2日常4特殊5外传）	条件	分支节点权重	触发几率	名称	文本内容	文字显示方式	特殊标注文字配置	文字框	选项类型	特殊选项	插入图片	插入图片1	插入图片2	插入图片3	快进停止	跳转（选项）	注释	添加标记	删除标记	人物模型1	模型出现方式1	模型消失方式1	人物动作1	快进时是否忽略1	人物面部1	表情包1	表情动作1	站位1	坐标偏移1	大小1	人物路径2	模型出现方式2	模型消失方式2	人物动作2	快进时是否忽略2	人物面部2	表情包2	表情动作2	站位2	坐标偏移2	大小2	人物模型3	模型出现方式3	模型消失方式3	人物动作3	快进时是否忽略3	人物面部3	表情包3	表情动作3	站位3	坐标偏移3	大小3	抖动效果参数	抖动对象(0:背景，1：模型1,2：模型2,3：模型3)	电话表现路径	电话表现动作	特效	背景	背景出现	背景效果(1：灰色，2：红色)	背景大小	运镜时间	背景坐标(中心点偏移)	bgm	背景音大小(1-100)	语音	角色嘴部动画	场景音效	普通音效	cg	CG锁定时间	事件类型	评分	显示评分	是否隐藏ui	一段时间后自动下一句（单位毫秒）	是否回忆	是否旁白	调用短信短信	奖励内容	重复完成奖励内容	可完成次数	视频	视频	结局	节点消耗	节点奖励	小游戏	规则	随机文本1	随机文本2	外传结局	解锁结局	事件结算内容	外传结算内容（初次达成）	外传结算内容（多次达成）	额外奖励
145501220	103010512	1	{}		100		小男孩再次大声哭了起来。	1	{}				{}					145501221				1			id_normal_2						{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
145501221	103010512	1	{}		100	1	喂！四糸奈，不要恶作剧啊！	1	{}				{}				1	145501222				1									{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
145501222	103010512	1	{}		100	四糸奈	嘎哈哈哈哈——！	1	{}				{}									1			id1_tuzi						{}											{}											{}												{}				1													{}	{}					{}	{}		{}					{}	{}	{}	{}
																																																																																																			
145501301	103010513	1	{}		100		 	1	{}				{}					145501302	4												{}											{}											{}							scene/bg/bg_wuding.png	1		1.3	-1	{"x":0,"y":0}												1	1				{}	{}					{}	{}		{}					{}	{}	{}	{}
145501302	103010513	1	{}		100	1	终于找到你了！你就是冲浪板刻字的凶手吧？！	1	{}				{}					145501303													{}											{}											{}												{}	sound/bgm/date_002.mp3																{}	{}					{}	{}		{}					{}	{}	{}	{}
145501303	103010513	1	{}		100		追寻刻字凶手我的来到学校，发现天台门大开，有人正拿刀奋力地在栏杆上刻着什么。	1	{}				{}					145501304													{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
145501304	103010513	1	{}		100	女孩	你……你是谁？	1	{}				{}					145501305													{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
145501305	103010513	1	{}		100		她惊恐地看着我，手中的水果刀哆哆嗦嗦。	1	{}				{}					145501306													{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
145501306	103010513	1	{}		100		 	1	{}				{}					145501307													{}											{}											{}							scene/bg/bg_wuding.png	1		1.3	-1	{"x":51,"y":0}												1	1				{}	{}					{}	{}		{}					{}	{}	{}	{}
145501307	103010513	1	{}		100	1	这个日期，有什么含义吗？	1	{}				{}					145501308													{}											{}											{}												{}	sound/bgm/date_002.mp3																{}	{}					{}	{}		{}					{}	{}	{}	{}
145501308	103010513	1	{}		100		我没有正面回答她的问题，只是指了指她刻在栏杆上的字迹。	1	{}				{}					145501309													{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
145501309	103010513	1	{}		100	1	之前刻坏冲浪板和鸟居的，也是你吧。	1	{}				{}					145501310													{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
145501310	103010513	1	{}		100	女孩	没……没错，那又怎么样？	1	{}				{}					145501311													{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
145501311	103010513	1	{}		100	1	损坏财物，你要付出相应的补偿才行！	1	{}				{}					145501312													{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
145501312	103010513	1	{}		100	1	还有，先把刀放下，你拿它对着我，我有点害怕。	1	{}				{}					145501313													{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
145501313	103010513	1	{}		100	女孩	……诶？	1	{}				{}					145501314													{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
145501314	103010513	1	{}		100		女孩讶然，一时没了动作。	1	{}				{}				1	145501315													{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
145501315	103010513	1	{}		100		 	1	{}				{}					145501316-145501317-145501318	5												{}											{}											{}							scene/bg/bg_wuding.png	1		1.3	-1	{"x":51,"y":0}												1	1				{}	{}					{}	{}		{}					{}	{}	{}	{}
145501316	103010513	1	{}		100	1	不要过来啊！你、你不是我的对手！	1	{}				{}					145501319	1												{}											{}											{}							scene/bg/bg_wuding.png				-1	{}	sound/bgm/date_002.mp3																{}	{}					{}	{"quality":{103101:2},"sign":[503]}		{}					{}	{}	{}	{}
145501317	103010513	1	{}		100	1	你继续拿着刀太危险了啦！	1	{}				{}					145501319	1												{}											{}											{}							scene/bg/bg_wuding.png				-1	{}	sound/bgm/date_002.mp3																{}	{}					{}	{"quality":{103102:2},"sign":[503]}		{}					{}	{}	{}	{}
145501318	103010513	1	{}		100	1	喂！你……该不会是打算……对我不利吧！	1	{}				{}					145501319	1												{}											{}											{}							scene/bg/bg_wuding.png				-1	{}	sound/bgm/date_002.mp3																{}	{}					{}	{"quality":{103103:2},"sign":[503]}		{}					{}	{}	{}	{}
145501319	103010513	1	{}		100		我后退了一步，心里有些忐忑。	1	{}				{}					145501320													{}											{}											{}												{}	sound/bgm/date_002.mp3																{}	{}					{}	{}		{}					{}	{}	{}	{}
145501320	103010513	1	{}		100	1	我……我一会儿再过来找你！有本事就在这里等我！	1	{}				{}				1	145501321													{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
145501321	103010513	1	{}		100		见我转身逃跑，女孩的眼神竟然有点复杂。	1	{}				{}																		{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
																																																																																																			
145501401	103010514	1	{}		100		 	1	{}				{}					145501402	4												{}											{}											{}							scene/bg/bg_jiejiao.png	1		1.3	-1	{"x":0,"y":0}												1	1				{}	{}					{}	{}		{}					{}	{}	{}	{}
145501402	103010514	1	{}		100		 	1	{}				{}					145501403													{}											{}											{}												{}	sound/bgm/date_002.mp3											1	1				{}	{}					{}	{}		{}					{}	{}	{}	{}
145501403	103010514	1	{}		100	四糸乃	……好、好像现在不行吧？	1	{}				{}					145501404				10303	3		id_normal_2					2	{}	1.3										{}											{}												{}				1													{}	{}					{}	{}		{}					{}	{}	{}	{}
145501404	103010514	1	{}		100		四糸乃摇了摇头，对于去水上乐园的建议表示否定。	1	{}				{}					145501405				1									{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
145501405	103010514	1	{}		100	四糸奈	就是啊，%s小哥，现在已经接近闭馆时间了。	1	{}				{}					145501406				1			id1_tuzi						{}											{}											{}												{}				1													{}	{}					{}	{}		{}					{}	{}	{}	{}
145501406	103010514	1	{}		100	1	去看看嘛……夏季有时候会延长营业时间的。	1	{}				{}					145501407				1									{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
145501407	103010514	1	{}		100		我现在又累又热，想要跳进泳池放松一下。	1	{}				{}					145501408				1									{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
145501408	103010514	1	{}		100	四糸乃	唔，好吧……	1	{}				{}					145501409				1			id_normal_9						{}											{}											{}												{}				1													{}	{}					{}	{}		{}					{}	{}	{}	{}
145501409	103010514	1	{}		100	四糸奈	%s小哥真是个固执的家伙呢。	1	{}				{}					145501410				1			id1_tuzi						{}											{}											{}												{}				1													{}	{}					{}	{}		{}					{}	{}	{}	{}
145501410	103010514	1	{}		100		我们踏上了前往水上乐园的道路。	1	{}				{}					145501411				1									{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
145501411	103010514	1	{}		100	四糸奈	说起来，游乐园的摩天轮已经亮起了哦~	1	{}				{}					145501412				1			id1_tuzi						{}											{}											{}												{}				1													{}	{}					{}	{}		{}					{}	{}	{}	{}
145501412	103010514	1	{}		100		四糸奈指着不远处的旋转灯幕……有点向往。	1	{}				{}					145501413				1			id_pose_1		id_look_1				{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
145501413	103010514	1	{}		100	1	都已经走到这边了，总不能再回去吧……	1	{}				{}					145501414				1									{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
145501414	103010514	1	{}		100		当我们终于走到水上乐园的时候，工作人员已经在关大门了。	1	{}				{}					145501415				1									{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
145501415	103010514	1	{}		100	1	不要啊……等等我……	1	{}				{}					145501416				1									{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
145501416	103010514	1	{}		100		我半跪在地上，几乎要心痛地落下泪来。	1	{}				{}				1	145501417				1									{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
145501417	103010514	1	{}		100	四糸奈	早跟你说了嘛，%s小哥……	1	{}				{}				1				402	1			id1_tuzi						{}											{}											{}												{}				1													{}	{}					{}	{}		{}					{"sign":[502]}	{}	{}	{}
																																																																																																			
																																																																																																			
																																																																																																			
																																																																																																			
																																																																																																			
																																																																																																			
																																																																																																			
																																																																																																			
																																																																																																			
																																																																																																			
																																																																																																			
																																																																																																			
																																																																																																			
145501501	103010515	1	{}		100		 	1	{}				{}					145501502	4												{}											{}											{}							scene/bg/bg_xicanting.png	1		1.3	-1	{"x":0,"y":0}												1	1				{}	{}					{}	{}		{}					{}	{}	{}	{}
145501502	103010515	1	{}		100	1	看样子……四糸乃的心情值应该是稳定了很多。	1	{}				{}					145501503													{}											{}											{}												{}	sound/bgm/date_007.mp3																{}	{}					{}	{}		{}					{}	{}	{}	{}
145501503	103010515	1	{}		100		我坐到琴里的面前，向她汇报今天的情况。	1	{}				{}					145501504				10504	3							2	{}	1.3										{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
145501504	103010515	1	{}		100	五河琴里	做得很好嘛，笨蛋老哥。	1	{}				{}					145501505				1			id_normal_6						{}											{}											{}												{}				1													{}	{}					{}	{}		{}					{}	{}	{}	{}
145501505	103010515	1	{}		100	五河琴里	但是，不能因此掉以轻心哦。	1	{}				{}					145501506				1			id_normal_9						{}											{}											{}												{}				1													{}	{}					{}	{}		{}					{}	{}	{}	{}
145501506	103010515	1	{}		100	1	嗯嗯，标准是要维持一周，才算稳定吧？	1	{}				{}					145501507				1									{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
145501507	103010515	1	{}		100	五河琴里	看起来你进步了不少呢，精灵攻略使~	1	{}				{}					145501508				1			id_normal_2						{}											{}											{}												{}				1													{}	{}					{}	{}		{}					{}	{}	{}	{}
145501508	103010515	1	{}		100	1	不要再用那个奇怪的名字来称呼我！	1	{}				{}					145501509				1									{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
145501509	103010515	1	{}		100	五河琴里	好的，为了庆祝，今天的庆功宴是中华料理哦~	1	{}				{}					145501510				1			id_pose_8		id_look_4				{}											{}											{}												{}				1													{}	{}					{}	{}		{}					{}	{}	{}	{}
145501510	103010515	1	{}		100		琴里拍了拍手，神无月忽然拉开了前面的幕布。	1	{}				{}					145501511				1			id_pose_1		id_look_1				{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
145501511	103010515	1	{}		100		辛辣的汤锅在沸腾着，旁边是琳琅满目的菜品。	1	{}				{}					145501512				1									{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
145501512	103010515	1	{}		100	1	诶？这种级别的款待……	1	{}				{}				1	145501513				1									{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
145501513	103010515	1	{}		100	五河琴里	最近一段时间你表现得不错，所以这不算什么啦！	1	{}				{}					145501514-145501515-145501516	5			1			id_favor3_1	1					{}											{}											{}												{}				1													{}	{}					{}	{}		{}					{}	{}	{}	{}
145501514	103010515	1	{}		100	1	你一定是还有更困难的事情交给我吧？	1	{}				{}					145501517	1			10504	3	3						2	{}	1.3										{}											{}							scene/bg/bg_xicanting.png				-1	{}																	{}	{}					{}	{"quality":{103102:2},"sign":[503]}		{}					{}	{}	{}	{}
145501515	103010515	1	{}		100	1	忽然对我这么好，觉得很不习惯啊。	1	{}				{}					145501517	1			10504	3							2	{}	1.3										{}											{}							scene/bg/bg_xicanting.png				-1	{}	sound/bgm/date_007.mp3																{}	{}					{}	{"quality":{103101:2},"sign":[503]}		{}					{}	{}	{}	{}
145501516	103010515	1	{}		100	1	喂……该不会又是什么圈套吧？	1	{}				{}					145501517	1			10504	3							2	{}	1.3										{}											{}							scene/bg/bg_xicanting.png				-1	{}	sound/bgm/date_007.mp3																{}	{}					{}	{"quality":{103103:2},"sign":[503]}		{}					{}	{}	{}	{}
145501517	103010515	1	{}		100	五河琴里	别乱想啊！先试试这个吧，是我很喜欢的菜品哦。	1	{}				{}					145501518				1			id_pose_7		id_look_1				{}											{}											{}												{}	sound/bgm/date_007.mp3			1													{}	{}					{}	{}		{}					{}	{}	{}	{}
145501518	103010515	1	{}		100	五河琴里	叫做水晶虾饺哦，煮一会就可以吃了。	1	{}				{}					145501519				1			id_pose_8		id_look_4				{}											{}											{}												{}				1													{}	{}					{}	{}		{}					{}	{}	{}	{}
